name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Archie Gray,MID,Spurs,0,0,0,0.2,2024-08-24,18,Everton,23602,0,1,True
Archie Gray,MID,Spurs,0,0,0,0.8,2024-08-19,12,Leicester City,23217,0,1,False
Archie Gray,MID,Spurs,0,0,0,0.0,2024-09-21,2,Brentford,18118,0,1,True
Archie Gray,MID,Spurs,0,0,0,0.0,2024-09-15,0,Arsenal,19349,0,0,True
Archie Gray,MID,Spurs,0,0,0,0.0,2024-11-03,8,Aston Villa,15332,0,1,True
Archie Gray,MID,Spurs,0,0,0,0.0,2024-10-06,0,Brighton,16430,0,0,False
Archie Gray,MID,Spurs,0,0,0,0.0,2024-09-01,0,Newcastle United,21007,0,0,False
Archie Gray,MID,Spurs,0,0,0,0.0,2024-09-29,0,Manchester United,17275,0,0,False
Archie Gray,MID,Spurs,0,0,0,0.0,2024-11-10,0,Ipswich Town,15009,0,0,True
Archie Gray,MID,Spurs,0,0,0,0.2,2024-10-19,2,West Ham,15619,0,1,True
Archie Gray,MID,Spurs,0,0,0,0.0,2024-10-27,0,Crystal Palace,15361,0,0,False
