name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Timo Werner,MID,Spurs,0,0,0,1.2,2024-08-19,12,Leicester City,25680,0,1,False
Timo Werner,MID,Spurs,0,0,0,0.0,2024-08-24,0,Everton,25989,0,0,True
Timo Werner,MID,Spurs,0,0,1,1.4,2024-09-01,16,Newcastle United,20154,0,1,False
Timo Werner,MID,Spurs,0,0,0,0.0,2024-11-03,0,Aston Villa,18934,0,0,True
Timo Werner,MID,Spurs,0,0,0,0.5,2024-10-27,28,Crystal Palace,18693,0,1,False
Timo Werner,MID,Spurs,0,0,0,2.0,2024-10-19,20,West Ham,19083,0,1,True
Timo Werner,MID,Spurs,0,1,0,6.9,2024-09-29,76,Manchester United,16434,1,3,False
Timo Werner,MID,Spurs,0,0,0,0.3,2024-09-15,10,Arsenal,18349,0,1,True
Timo Werner,MID,Spurs,0,0,3,4.8,2024-10-06,78,Brighton,17199,1,5,False
Timo Werner,MID,Spurs,0,0,0,0.8,2024-11-10,24,Ipswich Town,17661,0,1,True
Timo Werner,MID,Spurs,0,0,0,0.0,2024-09-21,0,Brentford,17377,0,0,True
Timo Werner,MID,Spurs,0,0,0,3.0,2024-11-23,1,Manchester City,17308,0,4,False
