name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,starts,total_points,was_home
Julián Araujo Zúñiga,DEF,Bournemouth,0,0,0.28,0,0.6,2024-08-17,27,Nottingham Forest,0,14951,0,1,False
Julián Araujo Zúñiga,DEF,Bournemouth,0,0,1.56,1,0.8,2024-08-25,85,Newcastle United,0,19567,1,2,True
Julián Araujo Zúñiga,DEF,Bournemouth,0,0,1.89,2,1.0,2024-08-31,76,Everton,0,22546,1,1,False
Julián Araujo Zúñiga,DEF,Bournemouth,0,0,0.0,0,0.0,2024-11-02,0,Manchester City,0,20997,0,0,True
Julián Araujo Zúñiga,DEF,Bournemouth,0,0,0.67,0,0.1,2024-10-26,29,Aston Villa,0,21765,1,0,False
Julián Araujo Zúñiga,DEF,Bournemouth,0,0,0.0,0,0.0,2024-09-30,0,Southampton,0,23252,0,0,True
Julián Araujo Zúñiga,DEF,Bournemouth,0,0,0.22,0,0.9,2024-10-19,45,Arsenal,0,21866,1,1,True
Julián Araujo Zúñiga,DEF,Bournemouth,0,0,0.32,1,0.2,2024-09-14,15,Chelsea,0,22590,0,1,True
Julián Araujo Zúñiga,DEF,Bournemouth,0,0,1.65,3,1.3,2024-09-21,69,Liverpool,0,22183,1,1,False
Julián Araujo Zúñiga,DEF,Bournemouth,0,0,0.0,0,0.0,2024-10-05,0,Leicester City,0,22672,0,0,False
Julián Araujo Zúñiga,DEF,Bournemouth,0,0,0.36,0,0.2,2024-11-09,6,Brentford,0,20623,0,1,False
Julián Araujo Zúñiga,DEF,Bournemouth,0,0,0.0,0,0.0,2024-11-23,0,Brighton,0,19607,0,0,True
