name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Christian Eriksen,MID,Man Utd,0,1,0,4.4,2024-09-14,72,Southampton,16254,1,2,False
Christian Eriksen,MID,Man Utd,0,0,0,0.0,2024-08-16,0,Fulham,17513,0,0,True
Christian Eriksen,MID,Man Utd,0,0,0,0.0,2024-08-24,0,Brighton,18722,0,0,False
Christian Eriksen,MID,Man Utd,0,1,0,4.0,2024-10-06,90,Aston Villa,21171,1,2,False
Christian Eriksen,MID,Man Utd,0,1,0,6.2,2024-09-21,75,Crystal Palace,17385,1,3,False
Christian Eriksen,MID,Man Utd,0,0,0,0.0,2024-11-03,0,Chelsea,24505,0,0,True
Christian Eriksen,MID,Man Utd,0,0,1,8.2,2024-10-19,90,Brentford,23188,1,2,True
Christian Eriksen,MID,Man Utd,0,0,1,3.1,2024-09-29,18,Tottenham,19491,0,1,True
Christian Eriksen,MID,Man Utd,0,0,0,1.5,2024-11-10,11,Leicester City,22459,0,1,True
Christian Eriksen,MID,Man Utd,0,0,1,3.0,2024-10-27,78,West Ham,24720,1,2,False
Christian Eriksen,MID,Man Utd,0,0,0,0.4,2024-09-01,4,Liverpool,16600,0,1,True
