name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Antoine Semenyo,MID,Bournemouth,0,0,1,9.8,2024-08-25,90,Newcastle United,153277,1,5,True
Antoine Semenyo,MID,Bournemouth,1,0,1,9.9,2024-08-17,90,Nottingham Forest,92042,1,8,False
Antoine Semenyo,MID,Bournemouth,0,0,3,5.1,2024-09-21,69,Liverpool,622698,1,2,False
Antoine Semenyo,MID,Bournemouth,0,0,1,5.2,2024-10-05,90,Leicester City,1178610,1,2,False
Antoine Semenyo,MID,Bournemouth,0,0,1,9.4,2024-09-30,88,Southampton,1075028,1,7,True
Antoine Semenyo,MID,Bournemouth,3,0,1,14.8,2024-11-02,90,Manchester City,771408,1,10,True
Antoine Semenyo,MID,Bournemouth,0,0,2,11.5,2024-08-31,90,Everton,316904,1,6,False
Antoine Semenyo,MID,Bournemouth,0,0,1,1.2,2024-09-14,90,Chelsea,610621,1,1,True
Antoine Semenyo,MID,Bournemouth,0,1,0,6.4,2024-10-19,90,Arsenal,950434,1,2,True
Antoine Semenyo,MID,Bournemouth,0,0,3,5.4,2024-11-09,90,Brentford,1093862,1,2,False
Antoine Semenyo,MID,Bournemouth,0,0,1,4.2,2024-10-26,90,Aston Villa,884395,1,1,False
