name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Dominic Calvert-Lewin,FWD,Everton,0,0.8,2024-08-17,75,Brighton,172226,1,2,True
Dominic Calvert-Lewin,FWD,Everton,0,1.2,2024-08-24,71,Tottenham,159462,1,2,False
Dominic Calvert-Lewin,FWD,Everton,0,2.3,2024-09-28,90,Crystal Palace,631236,1,1,True
Dominic Calvert-Lewin,FWD,Everton,0,7.9,2024-09-14,90,Aston Villa,189678,1,6,False
Dominic Calvert-Lewin,FWD,Everton,3,10.3,2024-08-31,87,Bournemouth,153872,1,12,True
Dominic Calvert-Lewin,FWD,Everton,0,7.9,2024-10-19,90,Ipswich Town,667974,1,2,False
Dominic Calvert-Lewin,FWD,Everton,0,2.5,2024-10-26,80,Fulham,603119,1,2,True
Dominic Calvert-Lewin,FWD,Everton,0,4.2,2024-10-05,90,Newcastle United,636847,1,2,True
Dominic Calvert-Lewin,FWD,Everton,0,1.5,2024-11-02,61,Southampton,527876,1,2,False
Dominic Calvert-Lewin,FWD,Everton,0,6.2,2024-11-09,74,West Ham,368048,1,2,False
Dominic Calvert-Lewin,FWD,Everton,0,7.9,2024-09-21,90,Leicester City,408771,1,2,False
Dominic Calvert-Lewin,FWD,Everton,0,7.1,2024-11-23,90,Brentford,293272,1,2,True
