name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,starts,total_points,was_home
Corrie Ndaba,DEF,Ipswich,0,0,0.0,0,0.0,2024-08-24,0,Manchester City,0,803,0,0,False
Corrie Ndaba,DEF,Ipswich,0,0,0.0,0,0.0,2024-08-17,0,Liverpool,0,1045,0,0,True
Corrie Ndaba,DEF,Ipswich,0,0,0.0,0,0.0,2024-10-05,0,West Ham,0,558,0,0,False
Corrie Ndaba,DEF,Ipswich,0,0,0.0,0,0.0,2024-08-31,0,Fulham,0,719,0,0,True
Corrie Ndaba,DEF,Ipswich,0,0,0.0,0,0.0,2024-09-21,0,Southampton,0,607,0,0,False
Corrie Ndaba,DEF,Ipswich,0,0,0.0,0,0.0,2024-09-14,0,Brighton,0,635,0,0,False
Corrie Ndaba,DEF,Ipswich,0,0,0.0,0,0.0,2024-09-29,0,Aston Villa,0,578,0,0,True
Corrie Ndaba,DEF,Ipswich,0,0,0.0,0,0.0,2024-11-02,0,Leicester City,0,517,0,0,True
Corrie Ndaba,DEF,Ipswich,0,0,0.0,0,0.0,2024-11-10,0,Tottenham,0,497,0,0,False
Corrie Ndaba,DEF,Ipswich,0,0,0.0,0,0.0,2024-10-19,0,Everton,0,546,0,0,True
Corrie Ndaba,DEF,Ipswich,0,0,0.0,0,0.0,2024-10-26,0,Brentford,0,533,0,0,False
