name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,starts,total_points,was_home
Joachim Andersen,DEF,Fulham,0,0,0.76,1,2.9,2024-09-14,90,West Ham,0,1161192,1,2,True
Joachim Andersen,DEF,Crystal Palace,0,0,1.59,2,2.8,2024-08-18,90,Brentford,0,1762243,1,0,False
Joachim Andersen,DEF,Fulham,0,0,0.0,0,0.0,2024-08-24,0,Leicester City,0,1637435,0,0,True
Joachim Andersen,DEF,Fulham,0,0,1.57,3,2.1,2024-10-05,90,Manchester City,0,966068,1,1,False
Joachim Andersen,DEF,Fulham,0,0,1.29,3,1.1,2024-10-19,63,Aston Villa,0,931205,1,-2,True
Joachim Andersen,DEF,Fulham,0,0,0.59,1,3.2,2024-11-04,90,Brentford,0,755247,1,2,True
Joachim Andersen,DEF,Fulham,0,0,1.54,1,5.3,2024-09-21,90,Newcastle United,0,1094620,1,2,True
Joachim Andersen,DEF,Fulham,2,1,0.8,0,4.6,2024-09-28,90,Nottingham Forest,0,1005530,1,8,False
Joachim Andersen,DEF,Fulham,1,1,1.52,0,3.1,2024-11-09,90,Crystal Palace,0,731914,1,7,False
Joachim Andersen,DEF,Fulham,0,0,0.0,0,0.0,2024-08-31,0,Ipswich Town,0,1426373,0,0,False
Joachim Andersen,DEF,Fulham,0,0,0.0,0,0.0,2024-10-26,0,Everton,0,782878,0,0,False
