name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,starts,total_points,was_home
Mateusz Lis,GK,Southampton,0,0,0.0,0,2024-09-21,0,Ipswich Town,0,0,0,17610,0,0,True
Mateusz Lis,GK,Southampton,0,0,0.0,0,2024-08-17,0,Newcastle United,0,0,0,23928,0,0,False
Mateusz Lis,GK,Southampton,0,0,0.0,0,2024-09-14,0,Manchester United,0,0,0,18655,0,0,True
Mateusz Lis,GK,Southampton,0,0,0.0,0,2024-08-24,0,Nottingham Forest,0,0,0,25145,0,0,True
Mateusz Lis,GK,Southampton,0,0,0.0,0,2024-10-05,0,Arsenal,0,0,0,14120,0,0,False
Mateusz Lis,GK,Southampton,0,0,0.0,0,2024-11-02,0,Everton,0,0,0,12556,0,0,True
Mateusz Lis,GK,Southampton,0,0,0.0,0,2024-09-30,0,Bournemouth,0,0,0,14847,0,0,False
Mateusz Lis,GK,Southampton,0,0,0.0,0,2024-10-19,0,Leicester City,0,0,0,13471,0,0,True
Mateusz Lis,GK,Southampton,0,0,0.0,0,2024-11-09,0,Wolverhampton,0,0,0,12195,0,0,False
Mateusz Lis,GK,Southampton,0,0,0.0,0,2024-08-31,0,Brentford,0,0,0,21827,0,0,False
Mateusz Lis,GK,Southampton,0,0,0.0,0,2024-10-26,0,Manchester City,0,0,0,13020,0,0,False
