name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Jean-Philippe Mateta,FWD,Crystal Palace,0,3.8,2024-08-24,90,West Ham,593804,1,2,True
Jean-Philippe Mateta,FWD,Crystal Palace,0,0.7,2024-08-18,45,Brentford,542468,1,1,False
Jean-Philippe Mateta,FWD,Crystal Palace,0,4.0,2024-10-05,30,Liverpool,386290,0,1,True
Jean-Philippe Mateta,FWD,Crystal Palace,0,0.2,2024-09-01,68,Chelsea,470610,1,2,False
Jean-Philippe Mateta,FWD,Crystal Palace,0,1.4,2024-09-21,45,Manchester United,495230,1,1,True
Jean-Philippe Mateta,FWD,Crystal Palace,0,2.1,2024-09-28,90,Everton,455375,1,2,False
Jean-Philippe Mateta,FWD,Crystal Palace,3,12.6,2024-09-14,90,Leicester City,409392,1,13,True
Jean-Philippe Mateta,FWD,Crystal Palace,0,4.7,2024-11-02,90,Wolverhampton,337002,1,2,False
Jean-Philippe Mateta,FWD,Crystal Palace,0,4.0,2024-11-09,90,Fulham,324575,1,2,True
Jean-Philippe Mateta,FWD,Crystal Palace,0,2.8,2024-10-21,24,Nottingham Forest,358136,0,1,False
Jean-Philippe Mateta,FWD,Crystal Palace,3,5.6,2024-10-27,90,Tottenham,318869,1,8,True
