name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Alex Scott,MID,Bournemouth,0,1,0,4.0,2024-10-19,62,Arsenal,4572,1,3,True
Alex Scott,MID,Bournemouth,0,0,0,3.5,2024-10-05,27,Leicester City,4695,0,1,False
Alex Scott,MID,Bournemouth,0,0,1,3.6,2024-08-17,62,Nottingham Forest,4339,1,2,False
Alex Scott,MID,Bournemouth,0,0,0,0.0,2024-11-02,0,Manchester City,4159,0,0,True
Alex Scott,MID,Bournemouth,0,0,1,0.5,2024-08-25,26,Newcastle United,5356,0,1,True
Alex Scott,MID,Bournemouth,0,0,0,0.0,2024-11-09,0,Brentford,3842,0,0,False
Alex Scott,MID,Bournemouth,0,0,0,0.4,2024-09-30,14,Southampton,4831,0,1,True
Alex Scott,MID,Bournemouth,0,0,0,0.0,2024-10-26,0,Aston Villa,4788,0,0,False
Alex Scott,MID,Bournemouth,0,0,0,1.5,2024-08-31,24,Everton,5140,0,1,False
Alex Scott,MID,Bournemouth,0,0,1,0.3,2024-09-14,22,Chelsea,5049,0,1,True
Alex Scott,MID,Bournemouth,0,0,0,0.0,2024-11-23,0,Brighton,3611,0,0,True
Alex Scott,MID,Bournemouth,0,0,0,2.0,2024-09-21,21,Liverpool,4959,0,1,False
