name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,starts,total_points,was_home
Matthijs de Ligt,DEF,Man Utd,0,0,0.06,0,0.0,2024-08-16,9,Fulham,0,314129,0,1,True
Matthijs de Ligt,DEF,Man Utd,0,0,0.6,1,1.0,2024-08-24,11,Brighton,0,367361,0,1,False
Matthijs de Ligt,DEF,Man Utd,0,0,1.3,3,0.7,2024-09-01,68,Liverpool,0,321137,1,0,True
Matthijs de Ligt,DEF,Man Utd,3,1,1.12,0,10.8,2024-09-14,86,Southampton,0,316358,1,15,False
Matthijs de Ligt,DEF,Man Utd,0,0,4.59,3,2.7,2024-09-29,90,Tottenham,0,506426,1,1,True
Matthijs de Ligt,DEF,Man Utd,0,0,0.86,1,3.7,2024-10-19,90,Brentford,0,512151,1,2,True
Matthijs de Ligt,DEF,Man Utd,0,0,2.98,2,0.7,2024-10-27,90,West Ham,0,513818,1,0,False
Matthijs de Ligt,DEF,Man Utd,0,0,0.26,0,1.5,2024-10-06,45,Aston Villa,0,503232,0,1,False
Matthijs de Ligt,DEF,Man Utd,0,1,0.77,0,1.4,2024-11-10,90,Leicester City,0,513423,1,6,True
Matthijs de Ligt,DEF,Man Utd,0,0,1.11,1,1.5,2024-11-03,90,Chelsea,0,490409,1,2,True
Matthijs de Ligt,DEF,Man Utd,0,1,1.01,0,12.1,2024-09-21,90,Crystal Palace,0,449909,1,6,False
Matthijs de Ligt,DEF,Man Utd,0,0,1.59,1,1.6,2024-11-24,90,Ipswich Town,0,568675,1,2,False
