name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Chris Wood,FWD,Nott'm Forest,1,7.7,2024-11-02,78,West Ham,1955970,1,7,True
Chris Wood,FWD,Nott'm Forest,0,3.2,2024-09-14,80,Liverpool,703849,1,2,False
Chris Wood,FWD,Nott'm Forest,0,6.3,2024-08-24,74,Southampton,801636,1,1,False
Chris Wood,FWD,Nott'm Forest,0,3.7,2024-11-10,90,Newcastle United,2621862,1,2,True
Chris Wood,FWD,Nott'm Forest,3,5.9,2024-08-17,71,Bournemouth,482451,1,9,True
Chris Wood,FWD,Nott'm Forest,2,5.8,2024-10-06,81,Chelsea,1115277,1,8,False
Chris Wood,FWD,Nott'm Forest,3,12.3,2024-10-25,80,Leicester City,1607435,1,13,False
Chris Wood,FWD,Nott'm Forest,3,13.0,2024-08-31,90,Wolverhampton,789654,1,9,True
Chris Wood,FWD,Nott'm Forest,1,9.9,2024-10-21,83,Crystal Palace,1406381,1,7,True
Chris Wood,FWD,Nott'm Forest,0,0.5,2024-09-28,90,Fulham,1157052,1,2,True
Chris Wood,FWD,Nott'm Forest,2,5.1,2024-09-22,71,Brighton,772333,1,8,False
