name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Freddie Ladapo,FWD,Ipswich,0,0.0,2024-08-17,0,Liverpool,179213,0,0,True
Freddie Ladapo,FWD,Ipswich,0,0.0,2024-08-24,0,Manchester City,193441,0,0,False
Freddie Ladapo,FWD,Ipswich,0,0.0,2024-09-29,0,Aston Villa,117033,0,0,True
Freddie Ladapo,FWD,Ipswich,0,0.0,2024-09-14,0,Brighton,151747,0,0,False
Freddie Ladapo,FWD,Ipswich,0,0.0,2024-10-19,0,Everton,98229,0,0,True
Freddie Ladapo,FWD,Ipswich,0,0.0,2024-08-31,0,Fulham,209294,0,0,True
Freddie Ladapo,FWD,Ipswich,0,0.0,2024-10-26,0,Brentford,91421,0,0,False
Freddie Ladapo,FWD,Ipswich,0,0.0,2024-10-05,0,West Ham,106945,0,0,False
Freddie Ladapo,FWD,Ipswich,0,0.0,2024-11-10,0,Tottenham,78032,0,0,False
Freddie Ladapo,FWD,Ipswich,0,0.0,2024-11-02,0,Leicester City,83917,0,0,True
Freddie Ladapo,FWD,Ipswich,0,0.0,2024-09-21,0,Southampton,134869,0,0,False
Freddie Ladapo,FWD,Ipswich,0,0.0,2024-11-24,0,Manchester United,72510,0,0,True
