name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Conor Chaplin,MID,Ipswich,0,0,0,0.0,2024-08-24,1,Manchester City,23357,0,1,False
Conor Chaplin,MID,Ipswich,0,0,1,0.9,2024-08-17,64,Liverpool,22047,1,2,True
Conor Chaplin,MID,Ipswich,0,0,0,1.6,2024-10-05,7,West Ham,12574,0,1,False
Conor Chaplin,MID,Ipswich,0,0,0,0.1,2024-08-31,2,Fulham,20004,0,1,True
Conor Chaplin,MID,Ipswich,0,0,0,0.5,2024-09-21,17,Southampton,15327,0,1,False
Conor Chaplin,MID,Ipswich,0,0,0,0.2,2024-09-14,5,Brighton,16857,0,1,False
Conor Chaplin,MID,Ipswich,0,0,0,0.0,2024-09-29,0,Aston Villa,13788,0,0,True
Conor Chaplin,MID,Ipswich,0,1,0,0.9,2024-11-02,80,Leicester City,12242,1,2,True
Conor Chaplin,MID,Ipswich,0,0,0,0.0,2024-11-10,0,Tottenham,11632,0,0,False
Conor Chaplin,MID,Ipswich,0,0,0,2.5,2024-10-19,27,Everton,11944,0,1,True
Conor Chaplin,MID,Ipswich,0,0,3,5.9,2024-10-26,72,Brentford,11521,1,5,False
