name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,starts,total_points,was_home
Timothy Castagne,DEF,Fulham,0,0,0.0,0,0.0,2024-09-21,0,Newcastle United,0,135247,0,0,True
Timothy Castagne,DEF,Fulham,0,0,0.23,1,1.0,2024-10-05,13,Manchester City,0,111939,0,1,False
Timothy Castagne,DEF,Fulham,0,0,0.0,0,0.0,2024-08-24,0,Leicester City,0,228766,0,0,True
Timothy Castagne,DEF,Fulham,0,0,0.0,0,0.0,2024-08-16,0,Manchester United,0,267974,0,0,False
Timothy Castagne,DEF,Fulham,0,0,0.0,0,0.0,2024-09-28,0,Nottingham Forest,0,122437,0,0,False
Timothy Castagne,DEF,Fulham,0,0,0.0,0,0.0,2024-09-14,0,West Ham,0,148504,0,0,True
Timothy Castagne,DEF,Fulham,0,0,0.41,0,2.9,2024-11-04,17,Brentford,0,81731,0,1,True
Timothy Castagne,DEF,Fulham,0,0,0.0,0,0.0,2024-11-09,0,Crystal Palace,0,80417,0,0,False
Timothy Castagne,DEF,Fulham,0,0,0.0,0,0.0,2024-10-19,0,Aston Villa,0,103981,0,0,True
Timothy Castagne,DEF,Fulham,0,0,0.0,0,0.0,2024-08-31,0,Ipswich Town,0,184572,0,0,False
Timothy Castagne,DEF,Fulham,0,0,0.0,0,0.0,2024-10-26,0,Everton,0,90616,0,0,False
