name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,starts,total_points,was_home
Luke Woolfenden,DEF,Ipswich,0,0,3.34,4,1.2,2024-08-24,90,Manchester City,0,130603,1,0,False
Luke Woolfenden,DEF,Ipswich,0,0,2.65,2,3.0,2024-08-17,90,Liverpool,0,108271,1,0,True
Luke Woolfenden,DEF,Ipswich,0,0,0.0,0,0.0,2024-10-05,0,West Ham,0,200497,0,0,False
Luke Woolfenden,DEF,Ipswich,0,0,0.0,0,0.0,2024-09-21,0,Southampton,0,184278,0,0,False
Luke Woolfenden,DEF,Ipswich,0,0,0.0,0,0.0,2024-09-29,0,Aston Villa,0,191944,0,0,True
Luke Woolfenden,DEF,Ipswich,0,0,0.0,0,0.0,2024-11-02,0,Leicester City,0,189725,0,0,True
Luke Woolfenden,DEF,Ipswich,0,0,0.95,1,2.4,2024-08-31,90,Fulham,0,148421,1,2,True
Luke Woolfenden,DEF,Ipswich,0,0,0.0,0,0.0,2024-09-14,0,Brighton,0,180656,0,0,False
Luke Woolfenden,DEF,Ipswich,0,0,0.0,0,0.0,2024-11-10,0,Tottenham,0,184276,0,0,False
Luke Woolfenden,DEF,Ipswich,0,0,1.74,2,1.6,2024-10-19,90,Everton,0,195584,1,1,True
Luke Woolfenden,DEF,Ipswich,0,0,0.76,1,0.0,2024-10-26,17,Brentford,0,192133,0,1,False
