name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Lucas Bergvall,MID,Spurs,0,0,0,0.0,2024-09-15,0,Arsenal,106388,0,0,True
Lucas Bergvall,MID,Spurs,0,0,0,3.6,2024-08-19,12,Leicester City,75912,0,1,False
Lucas Bergvall,MID,Spurs,0,0,0,0.0,2024-11-03,0,Aston Villa,79718,0,0,True
Lucas Bergvall,MID,Spurs,0,0,0,0.6,2024-08-24,11,Everton,88305,0,1,True
Lucas Bergvall,MID,Spurs,0,0,0,0.0,2024-10-06,0,Brighton,94186,0,0,False
Lucas Bergvall,MID,Spurs,0,0,0,0.1,2024-09-21,2,Brentford,105233,0,1,True
Lucas Bergvall,MID,Spurs,0,0,0,0.0,2024-10-19,0,West Ham,88272,0,0,True
Lucas Bergvall,MID,Spurs,0,0,0,0.6,2024-09-29,13,Manchester United,97251,0,1,False
Lucas Bergvall,MID,Spurs,0,0,0,0.0,2024-11-10,0,Ipswich Town,78228,0,0,True
Lucas Bergvall,MID,Spurs,0,0,0,0.0,2024-10-27,0,Crystal Palace,83743,0,0,False
Lucas Bergvall,MID,Spurs,0,0,0,0.4,2024-09-01,8,Newcastle United,93587,0,1,False
