name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Oliver Skipp,MID,Leicester,0,0,2,3.8,2024-09-14,90,Crystal Palace,4673,1,2,False
Oliver Skipp,MID,Spurs,0,0,0,0.0,2024-08-19,0,Leicester City,3601,0,0,False
Oliver Skipp,MID,Leicester,0,1,0,3.5,2024-10-05,90,Bournemouth,4789,1,3,True
Oliver Skipp,MID,Leicester,0,0,0,0.0,2024-11-02,0,Ipswich Town,4781,0,0,False
Oliver Skipp,MID,Leicester,0,0,0,0.2,2024-08-24,19,Fulham,4283,0,1,False
Oliver Skipp,MID,Leicester,0,0,2,0.5,2024-10-19,45,Southampton,4921,1,1,False
Oliver Skipp,MID,Leicester,0,0,2,0.6,2024-09-28,90,Arsenal,4731,1,1,False
Oliver Skipp,MID,Leicester,0,0,0,0.0,2024-09-21,0,Everton,4996,0,0,True
Oliver Skipp,MID,Leicester,0,0,0,0.0,2024-10-25,0,Nottingham Forest,4874,0,0,True
Oliver Skipp,MID,Leicester,0,0,0,0.0,2024-11-10,0,Manchester United,4571,0,0,False
Oliver Skipp,MID,Leicester,0,0,2,2.0,2024-08-31,67,Aston Villa,4224,1,1,True
