name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Pierre-Emile Højbjerg,MID,Spurs,0,0,0,0.0,2024-08-19,0,Leicester City,824,0,0,False
Pierre-Emile Højbjerg,MID,Spurs,0,0,0,0.0,2024-08-24,0,Everton,547,0,0,True
Pierre-Emile Højbjerg,MID,Spurs,0,0,0,0.0,2024-09-01,0,Newcastle United,457,0,0,False
Pierre-Emile Højbjerg,MID,Spurs,0,0,0,0.0,2024-11-03,0,Aston Villa,335,0,0,True
Pierre-Emile Højbjerg,MID,Spurs,0,0,0,0.0,2024-09-29,0,Manchester United,364,0,0,False
Pierre-Emile Højbjerg,MID,Spurs,0,0,0,0.0,2024-10-27,0,Crystal Palace,337,0,0,False
Pierre-Emile Højbjerg,MID,Spurs,0,0,0,0.0,2024-09-15,0,Arsenal,395,0,0,True
Pierre-Emile Højbjerg,MID,Spurs,0,0,0,0.0,2024-10-19,0,West Ham,339,0,0,True
Pierre-Emile Højbjerg,MID,Spurs,0,0,0,0.0,2024-10-06,0,Brighton,348,0,0,False
Pierre-Emile Højbjerg,MID,Spurs,0,0,0,0.0,2024-11-10,0,Ipswich Town,330,0,0,True
Pierre-Emile Højbjerg,MID,Spurs,0,0,0,0.0,2024-09-21,0,Brentford,381,0,0,True
Pierre-Emile Højbjerg,MID,Spurs,0,0,0,0.0,2024-11-23,0,Manchester City,326,0,0,False
