name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Emiliano Buendía Stati,MID,Aston Villa,0,0,0,0.0,2024-08-17,0,West Ham,12149,0,0,False
Emiliano Buendía Stati,MID,Aston Villa,0,0,0,0.0,2024-08-24,0,Arsenal,12294,0,0,True
Emiliano Buendía Stati,MID,Aston Villa,0,0,0,0.6,2024-09-29,6,Ipswich Town,9822,0,1,False
Emiliano Buendía Stati,MID,Aston Villa,0,0,0,0.0,2024-08-31,0,Leicester City,11112,0,0,False
Emiliano Buendía Stati,MID,Aston Villa,0,0,0,0.0,2024-10-06,0,Manchester United,9837,0,0,True
Emiliano Buendía Stati,MID,Aston Villa,0,0,0,0.1,2024-09-14,6,Everton,10277,0,1,True
Emiliano Buendía Stati,MID,Aston Villa,0,0,0,0.3,2024-10-19,7,Fulham,9729,0,1,False
Emiliano Buendía Stati,MID,Aston Villa,0,0,0,0.0,2024-10-26,0,Bournemouth,9646,0,0,True
Emiliano Buendía Stati,MID,Aston Villa,0,0,0,0.0,2024-11-09,0,Liverpool,9165,0,0,False
Emiliano Buendía Stati,MID,Aston Villa,0,0,0,0.0,2024-11-03,0,Tottenham,9432,0,0,False
Emiliano Buendía Stati,MID,Aston Villa,0,0,0,0.3,2024-09-21,1,Wolverhampton,10052,0,1,True
Emiliano Buendía Stati,MID,Aston Villa,0,0,0,1.3,2024-11-23,8,Crystal Palace,9102,0,0,True
