name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,starts,total_points,was_home
Steven Benda,GK,Fulham,0,0,0.0,0,2024-08-16,0,Manchester United,0,0,0,38417,0,0,False
Steven Benda,GK,Fulham,0,0,0.0,0,2024-08-24,0,Leicester City,0,0,0,46108,0,0,True
Steven Benda,GK,Fulham,0,0,0.0,0,2024-09-28,0,Nottingham Forest,0,0,0,48781,0,0,False
Steven Benda,GK,Fulham,0,0,0.0,0,2024-08-31,0,Ipswich Town,0,0,0,49305,0,0,False
Steven Benda,GK,Fulham,0,0,0.0,0,2024-09-14,0,West Ham,0,0,0,49379,0,0,True
Steven Benda,GK,Fulham,0,0,0.0,0,2024-10-19,0,Aston Villa,0,0,0,49820,0,0,True
Steven Benda,GK,Fulham,0,0,0.0,0,2024-10-26,0,Everton,0,0,0,49755,0,0,False
Steven Benda,GK,Fulham,0,0,0.0,0,2024-11-04,0,Brentford,0,0,0,49370,0,0,True
Steven Benda,GK,Fulham,0,0,0.0,0,2024-10-05,0,Manchester City,0,0,0,49398,0,0,False
Steven Benda,GK,Fulham,0,0,0.0,0,2024-09-21,0,Newcastle United,0,0,0,49127,0,0,True
Steven Benda,GK,Fulham,0,0,0.0,0,2024-11-09,0,Crystal Palace,0,0,0,48990,0,0,False
Steven Benda,GK,Fulham,0,0,0.0,0,2024-11-23,0,Wolverhampton,0,0,0,47825,0,0,True
