name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Adama Traoré,MID,Fulham,0,1,0,1.9,2024-08-16,77,Manchester United,21783,1,3,False
Adama Traoré,MID,Fulham,0,0,1,10.5,2024-08-24,68,Leicester City,69340,1,5,True
Adama Traoré,MID,Fulham,0,0,1,7.3,2024-09-14,90,West Ham,345857,1,2,True
Adama Traoré,MID,Fulham,0,1,0,1.1,2024-09-28,68,Nottingham Forest,412450,1,3,False
Adama Traoré,MID,Fulham,3,0,1,8.8,2024-08-31,90,Ipswich Town,118606,1,9,False
Adama Traoré,MID,Fulham,0,0,2,3.4,2024-10-19,67,Aston Villa,404709,1,2,True
Adama Traoré,MID,Fulham,0,0,3,5.9,2024-10-05,90,Manchester City,386483,1,2,False
Adama Traoré,MID,Fulham,0,1,0,6.3,2024-10-26,67,Everton,395887,1,3,False
Adama Traoré,MID,Fulham,0,0,0,0.6,2024-11-09,1,Crystal Palace,376330,0,1,False
Adama Traoré,MID,Fulham,0,0,1,9.7,2024-09-21,73,Newcastle United,369926,1,4,True
Adama Traoré,MID,Fulham,0,0,0,7.2,2024-11-04,25,Brentford,392531,0,4,True
Adama Traoré,MID,Fulham,0,0,2,1.3,2024-11-23,19,Wolverhampton,337209,0,1,True
