name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Alexander Isak,FWD,Newcastle,0,0.0,2024-10-05,0,Everton,1530171,0,0,False
Alexander Isak,FWD,Newcastle,0,11.8,2024-10-19,90,Brighton,1377682,1,2,True
Alexander Isak,FWD,Newcastle,0,3.3,2024-09-21,90,Fulham,3096769,1,2,False
Alexander Isak,FWD,Newcastle,0,6.7,2024-08-25,90,Bournemouth,5525861,1,2,False
Alexander Isak,FWD,Newcastle,0,2.1,2024-09-15,45,Wolverhampton,4192833,1,1,False
Alexander Isak,FWD,Newcastle,0,4.2,2024-08-17,90,Southampton,5199017,1,5,True
Alexander Isak,FWD,Newcastle,0,10.1,2024-10-27,90,Chelsea,1343367,1,6,False
Alexander Isak,FWD,Newcastle,3,6.9,2024-11-02,90,Arsenal,1347058,1,9,True
Alexander Isak,FWD,Newcastle,2,13.6,2024-11-10,90,Nottingham Forest,1664323,1,11,False
Alexander Isak,FWD,Newcastle,3,8.1,2024-09-01,90,Tottenham,4766539,1,9,True
Alexander Isak,FWD,Newcastle,0,0.0,2024-09-28,0,Manchester City,2157666,0,0,True
Alexander Isak,FWD,Newcastle,0,4.1,2024-11-25,90,West Ham,2223988,1,2,True
