name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,starts,total_points,was_home
Wout Faes,DEF,Leicester,0,0,1.23,1,1.6,2024-08-19,90,Tottenham,0,616143,1,1,True
Wout Faes,DEF,Leicester,0,0,1.78,2,10.5,2024-08-24,90,Fulham,0,693649,1,7,False
Wout Faes,DEF,Leicester,0,0,4.6,4,2.2,2024-09-28,90,Arsenal,0,1380374,1,0,False
Wout Faes,DEF,Leicester,0,0,2.55,2,3.8,2024-09-14,90,Crystal Palace,0,1296219,1,1,False
Wout Faes,DEF,Leicester,0,1,2.16,0,4.5,2024-10-05,90,Bournemouth,0,1406769,1,6,True
Wout Faes,DEF,Leicester,0,0,1.55,2,1.9,2024-08-31,90,Aston Villa,0,1117010,1,1,True
Wout Faes,DEF,Leicester,0,0,2.15,2,3.3,2024-10-19,90,Southampton,0,1442686,1,1,False
Wout Faes,DEF,Leicester,0,0,1.73,3,1.4,2024-10-25,90,Nottingham Forest,0,1420678,1,1,True
Wout Faes,DEF,Leicester,0,0,1.0,1,3.0,2024-11-02,90,Ipswich Town,0,1395619,1,2,False
Wout Faes,DEF,Leicester,0,0,1.1,1,3.3,2024-09-21,90,Everton,0,1346776,1,2,True
Wout Faes,DEF,Leicester,0,0,0.7,3,2.7,2024-11-10,90,Manchester United,0,1332574,1,1,False
Wout Faes,DEF,Leicester,0,0,2.75,2,1.8,2024-11-23,90,Chelsea,0,1282848,1,0,True
