name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,starts,total_points,was_home
Trent Alexander-Arnold,DEF,Liverpool,0,1,0.36,0,7.8,2024-08-25,71,Brentford,0,2966829,1,6,True
Trent Alexander-Arnold,DEF,Liverpool,2,1,1.08,0,6.3,2024-09-21,90,Bournemouth,0,3285302,1,11,True
Trent Alexander-Arnold,DEF,Liverpool,2,1,0.41,0,5.6,2024-08-17,76,Ipswich Town,0,2560092,1,8,False
Trent Alexander-Arnold,DEF,Liverpool,0,0,0.63,1,3.8,2024-09-28,90,Wolverhampton,0,3408496,1,1,False
Trent Alexander-Arnold,DEF,Liverpool,2,1,0.64,0,6.7,2024-10-05,90,Crystal Palace,0,3255804,1,8,False
Trent Alexander-Arnold,DEF,Liverpool,0,0,1.01,1,6.5,2024-11-02,90,Brighton,0,3207568,1,2,True
Trent Alexander-Arnold,DEF,Liverpool,0,0,0.44,1,8.9,2024-09-14,90,Nottingham Forest,0,3246316,1,1,True
Trent Alexander-Arnold,DEF,Liverpool,0,1,0.83,0,1.4,2024-09-01,75,Manchester United,0,2989044,1,6,False
Trent Alexander-Arnold,DEF,Liverpool,0,0,0.78,1,2.2,2024-10-20,80,Chelsea,0,3228663,1,2,True
Trent Alexander-Arnold,DEF,Liverpool,0,0,1.03,2,3.9,2024-10-27,90,Arsenal,0,3169441,1,1,False
Trent Alexander-Arnold,DEF,Liverpool,0,0,0.15,0,1.6,2024-11-09,24,Aston Villa,0,3117809,1,1,True
