name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,starts,total_points,was_home
Kepa Arrizabalaga,GK,Bournemouth,0,1,0.68,0,2024-10-19,90,Arsenal,0,0,1,79327,1,6,True
Kepa Arrizabalaga,GK,Bournemouth,0,0,0.0,0,2024-09-14,0,Chelsea,0,0,0,46983,0,0,True
Kepa Arrizabalaga,GK,Bournemouth,0,0,0.79,1,2024-10-05,90,Leicester City,0,0,1,89581,1,2,False
Kepa Arrizabalaga,GK,Chelsea,0,0,0.0,0,2024-08-25,0,Wolverhampton,0,0,0,30908,0,0,False
Kepa Arrizabalaga,GK,Bournemouth,0,0,0.0,0,2024-10-26,0,Aston Villa,0,0,0,85193,0,0,False
Kepa Arrizabalaga,GK,Chelsea,0,0,0.0,0,2024-08-18,0,Manchester City,0,0,0,27495,0,0,True
Kepa Arrizabalaga,GK,Bournemouth,0,0,0.0,0,2024-11-02,0,Manchester City,0,0,0,71124,0,0,True
Kepa Arrizabalaga,GK,Bournemouth,0,0,2.06,3,2024-09-21,90,Liverpool,0,0,9,48397,1,4,False
Kepa Arrizabalaga,GK,Bournemouth,0,0,0.6,1,2024-09-30,90,Southampton,0,0,2,78472,1,2,True
Kepa Arrizabalaga,GK,Bournemouth,0,0,1.97,2,2024-08-31,90,Everton,0,0,6,40493,1,3,False
Kepa Arrizabalaga,GK,Bournemouth,0,0,0.94,2,2024-11-23,90,Brighton,0,0,2,68571,1,1,True
Kepa Arrizabalaga,GK,Bournemouth,0,0,1.48,3,2024-11-09,90,Brentford,0,0,3,63098,1,2,False
