name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,starts,total_points,was_home
Tommy Setford,GK,Arsenal,0,0,0.0,0,2024-09-15,0,Tottenham,0,0,0,859,0,0,False
Tommy Setford,GK,Arsenal,0,0,0.0,0,2024-08-31,0,Brighton,0,0,0,0,0,0,True
Tommy Setford,GK,Arsenal,0,0,0.0,0,2024-09-28,0,Leicester City,0,0,0,2084,0,0,True
Tommy Setford,GK,Arsenal,0,0,0.0,0,2024-10-19,0,Bournemouth,0,0,0,2751,0,0,False
Tommy Setford,GK,Arsenal,0,0,0.0,0,2024-10-05,0,Southampton,0,0,0,2330,0,0,True
Tommy Setford,GK,Arsenal,0,0,0.0,0,2024-10-27,0,Liverpool,0,0,0,2963,0,0,True
Tommy Setford,GK,Arsenal,0,0,0.0,0,2024-11-10,0,Chelsea,0,0,0,3408,0,0,False
Tommy Setford,GK,Arsenal,0,0,0.0,0,2024-09-22,0,Manchester City,0,0,0,1262,0,0,False
Tommy Setford,GK,Arsenal,0,0,0.0,0,2024-11-02,0,Newcastle United,0,0,0,3224,0,0,False
Tommy Setford,GK,Arsenal,0,0,0.0,0,2024-11-23,0,Nottingham Forest,0,0,0,3682,0,0,True
