name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Ross Barkley,MID,Aston Villa,0,0,1,0.2,2024-08-24,14,Arsenal,69201,0,1,True
Ross Barkley,MID,Aston Villa,0,0,0,0.0,2024-08-17,0,West Ham,77081,0,0,False
Ross Barkley,MID,Aston Villa,0,0,1,2.1,2024-08-31,28,Leicester City,58524,0,1,False
Ross Barkley,MID,Aston Villa,0,1,0,3.8,2024-10-06,90,Manchester United,42552,1,2,True
Ross Barkley,MID,Aston Villa,0,0,0,1.0,2024-09-21,28,Wolverhampton,49799,0,0,True
Ross Barkley,MID,Aston Villa,0,0,0,3.9,2024-09-14,45,Everton,50954,0,4,True
Ross Barkley,MID,Aston Villa,0,0,0,0.0,2024-11-03,0,Tottenham,39611,0,0,False
Ross Barkley,MID,Aston Villa,0,0,0,1.0,2024-09-29,6,Ipswich Town,45468,0,1,False
Ross Barkley,MID,Aston Villa,0,0,0,0.0,2024-11-09,0,Liverpool,33909,0,0,False
Ross Barkley,MID,Aston Villa,0,0,0,2.3,2024-10-19,15,Fulham,41794,0,1,False
Ross Barkley,MID,Aston Villa,0,0,1,10.5,2024-10-26,45,Bournemouth,40736,0,5,True
