name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,starts,total_points,was_home
Kim Ji-soo,DEF,Brentford,0,0,0.0,0,0.0,2024-08-18,0,Crystal Palace,0,20997,0,0,True
Kim Ji-soo,DEF,Brentford,0,0,0.0,0,0.0,2024-08-25,0,Liverpool,0,23426,0,0,False
Kim Ji-soo,DEF,Brentford,0,0,0.0,0,0.0,2024-09-28,0,West Ham,0,24163,0,0,True
Kim Ji-soo,DEF,Brentford,0,0,0.0,0,0.0,2024-09-14,0,Manchester City,0,24156,0,0,False
Kim Ji-soo,DEF,Brentford,0,0,0.0,0,0.0,2024-08-31,0,Southampton,0,23967,0,0,True
Kim Ji-soo,DEF,Brentford,0,0,0.0,0,0.0,2024-10-19,0,Manchester United,0,23343,0,0,False
Kim Ji-soo,DEF,Brentford,0,0,0.0,0,0.0,2024-10-26,0,Ipswich Town,0,32038,0,0,True
Kim Ji-soo,DEF,Brentford,0,0,0.0,0,0.0,2024-10-05,0,Wolverhampton,0,23728,0,0,True
Kim Ji-soo,DEF,Brentford,0,0,0.0,0,0.0,2024-11-09,0,Bournemouth,0,39367,0,0,True
Kim Ji-soo,DEF,Brentford,0,0,0.0,0,0.0,2024-09-21,0,Tottenham,0,23936,0,0,False
Kim Ji-soo,DEF,Brentford,0,0,0.0,0,0.0,2024-11-04,0,Fulham,0,36434,0,0,False
Kim Ji-soo,DEF,Brentford,0,0,0.0,0,0.0,2024-11-23,0,Everton,0,41987,0,0,False
