name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,starts,total_points,was_home
Joël Veltman,DEF,Brighton,0,0,1.43,1,4.5,2024-08-24,90,Manchester United,0,211869,1,2,True
Joël Veltman,DEF,Brighton,2,1,0.45,0,2.2,2024-08-17,90,Everton,0,15104,1,8,False
Joël Veltman,DEF,Brighton,0,0,1.37,2,1.1,2024-10-06,90,Tottenham,0,353900,1,1,True
Joël Veltman,DEF,Brighton,0,0,1.13,1,1.4,2024-08-31,71,Arsenal,0,256915,1,2,False
Joël Veltman,DEF,Brighton,0,0,1.53,2,1.8,2024-09-22,90,Nottingham Forest,0,379699,1,1,True
Joël Veltman,DEF,Brighton,2,1,0.35,0,2.2,2024-09-14,90,Ipswich Town,0,281663,1,7,True
Joël Veltman,DEF,Brighton,0,0,1.33,2,1.7,2024-11-02,75,Liverpool,0,358613,1,1,False
Joël Veltman,DEF,Brighton,0,0,0.0,0,0.0,2024-09-28,0,Chelsea,0,377736,0,0,False
Joël Veltman,DEF,Brighton,0,0,2.22,1,2.0,2024-11-09,90,Manchester City,0,343259,1,2,True
Joël Veltman,DEF,Brighton,1,1,2.02,0,3.1,2024-10-19,90,Newcastle United,0,339268,1,7,False
Joël Veltman,DEF,Brighton,0,0,1.36,2,1.9,2024-10-26,90,Wolverhampton,0,382566,1,1,True
