name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Nathan Broadhead,MID,Ipswich,0,0,0,0.0,2024-08-24,0,Manchester City,1067,0,0,False
Nathan Broadhead,MID,Ipswich,0,0,0,0.0,2024-08-17,0,Liverpool,1380,0,0,True
Nathan Broadhead,MID,Ipswich,0,0,0,0.0,2024-10-26,0,Brentford,1014,0,0,False
Nathan Broadhead,MID,Ipswich,0,0,0,0.0,2024-09-14,0,Brighton,825,0,0,False
Nathan Broadhead,MID,Ipswich,0,0,0,0.0,2024-09-29,0,Aston Villa,852,0,0,True
Nathan Broadhead,MID,Ipswich,0,0,0,0.0,2024-08-31,0,Fulham,971,0,0,True
Nathan Broadhead,MID,Ipswich,0,0,0,0.0,2024-10-19,0,Everton,985,0,0,True
Nathan Broadhead,MID,Ipswich,0,0,0,0.0,2024-11-02,0,Leicester City,1038,0,0,True
Nathan Broadhead,MID,Ipswich,0,0,0,0.0,2024-10-05,0,West Ham,913,0,0,False
Nathan Broadhead,MID,Ipswich,0,0,0,0.0,2024-09-21,0,Southampton,811,0,0,False
Nathan Broadhead,MID,Ipswich,0,0,0,0.0,2024-11-10,0,Tottenham,1018,0,0,False
Nathan Broadhead,MID,Ipswich,0,0,0,0.0,2024-11-24,0,Manchester United,1007,0,0,True
