name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Will Hughes,MID,Crystal Palace,0,0,0,0.0,2024-08-24,0,West Ham,4497,0,0,True
Will Hughes,MID,Crystal Palace,0,0,2,3.2,2024-08-18,83,Brentford,4041,1,2,False
Will Hughes,MID,Crystal Palace,0,0,1,0.3,2024-09-01,49,Chelsea,3726,1,0,False
Will Hughes,MID,Crystal Palace,0,0,0,0.0,2024-10-05,30,Liverpool,3799,0,0,True
Will Hughes,MID,Crystal Palace,0,0,0,2.0,2024-09-21,24,Manchester United,4071,0,0,True
Will Hughes,MID,Crystal Palace,0,0,1,1.2,2024-09-14,45,Leicester City,4214,0,1,True
Will Hughes,MID,Crystal Palace,0,0,2,1.1,2024-11-02,79,Wolverhampton,3876,1,1,False
Will Hughes,MID,Crystal Palace,0,0,0,0.0,2024-09-28,2,Everton,3918,0,1,False
Will Hughes,MID,Crystal Palace,0,0,0,0.0,2024-11-09,0,Fulham,3438,0,0,True
Will Hughes,MID,Crystal Palace,0,0,1,7.4,2024-10-21,73,Nottingham Forest,3779,1,2,False
Will Hughes,MID,Crystal Palace,0,1,0,6.3,2024-10-27,68,Tottenham,3773,0,2,True
