name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,starts,total_points,was_home
Joe Worrall,DEF,Nott'm Forest,0,0,0.0,0,0.0,2024-11-02,0,West Ham,0,2678,0,0,True
Joe Worrall,DEF,Nott'm Forest,0,0,0.0,0,0.0,2024-09-14,0,Liverpool,0,3839,0,0,False
Joe Worrall,DEF,Nott'm Forest,0,0,0.0,0,0.0,2024-11-10,0,Newcastle United,0,2620,0,0,True
Joe Worrall,DEF,Nott'm Forest,0,0,0.0,0,0.0,2024-08-24,0,Southampton,0,6270,0,0,False
Joe Worrall,DEF,Nott'm Forest,0,0,0.0,0,0.0,2024-10-06,0,Chelsea,0,2966,0,0,False
Joe Worrall,DEF,Nott'm Forest,0,0,0.0,0,0.0,2024-10-25,0,Leicester City,0,2759,0,0,False
Joe Worrall,DEF,Nott'm Forest,0,0,0.0,0,0.0,2024-08-17,0,Bournemouth,0,5973,0,0,True
Joe Worrall,DEF,Nott'm Forest,0,0,0.0,0,0.0,2024-08-31,0,Wolverhampton,0,4935,0,0,True
Joe Worrall,DEF,Nott'm Forest,0,0,0.0,0,0.0,2024-10-21,0,Crystal Palace,0,2834,0,0,True
Joe Worrall,DEF,Nott'm Forest,0,0,0.0,0,0.0,2024-09-22,0,Brighton,0,3483,0,0,False
Joe Worrall,DEF,Nott'm Forest,0,0,0.0,0,0.0,2024-09-28,0,Fulham,0,3170,0,0,True
