name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,starts,total_points,was_home
Christian Walton,GK,Ipswich,0,0,0.0,0,2024-08-24,0,Manchester City,0,0,0,23242,0,0,False
Christian Walton,GK,Ipswich,0,0,2.65,2,2024-08-17,90,Liverpool,0,0,3,15656,1,2,True
Christian Walton,GK,Ipswich,0,0,0.0,0,2024-09-21,0,Southampton,0,0,0,21791,0,0,False
Christian Walton,GK,Ipswich,0,0,0.0,0,2024-10-05,0,West Ham,0,0,0,20173,0,0,False
Christian Walton,GK,Ipswich,0,0,0.0,0,2024-09-29,0,Aston Villa,0,0,0,20637,0,0,True
Christian Walton,GK,Ipswich,0,0,0.0,0,2024-11-02,0,Leicester City,0,0,0,19397,0,0,True
Christian Walton,GK,Ipswich,0,0,0.0,0,2024-08-31,0,Fulham,0,0,0,24593,0,0,True
Christian Walton,GK,Ipswich,0,0,0.0,0,2024-09-14,0,Brighton,0,0,0,23124,0,0,False
Christian Walton,GK,Ipswich,0,0,0.0,0,2024-10-19,0,Everton,0,0,0,20020,0,0,True
Christian Walton,GK,Ipswich,0,0,0.0,0,2024-11-10,0,Tottenham,0,0,0,18997,0,0,False
Christian Walton,GK,Ipswich,0,0,0.0,0,2024-10-26,0,Brentford,0,0,0,19757,0,0,False
