Opponent,Home Difficulty,Away Difficulty
Arsenal,2.0933544345696524,1.7245207893660233
Aston Villa,-1.5680413585222401,-0.08382532769064244
Bournemouth,2.3500146365163666,-0.4796943454950813
Brentford,1.367421346832432,-2.6576415646598686
Brighton,0.8628952920054044,0.5917103196029297
Burnley,-1.2588967275490166,0.49452076264840206
Chelsea,-2.4936558341466744,-1.7591837328849749
Crystal Palace,0.914188499876055,1.5565746098233169
Everton,-2.279565507543046,-1.6017980776855154
Fulham,-1.011913942379249,-1.9689972364447224
Ipswich Town,,
Leeds United,1.219306866076212,1.572864139474318
Leicester City,1.653313744333103,-0.010372654812765697
Liverpool,-2.0190427688713064,1.6811208802472848
Luton,-3.570125859486258,-2.2102946878828087
Manchester City,1.6121849004846982,3.313634503996077
Manchester United,0.061835401381788224,0.789327916919802
Newcastle United,-0.9798753119131379,2.58003550914152
Norwich,0.9652458525386853,0.41935644085297796
Nottingham Forest,-0.9828754116676228,-0.4933807374606999
Sheffield,-0.5322881363946306,-0.5269605932578599
Southampton,-3.3145160453707634,-2.5347698502698304
Tottenham,-0.9415030879659034,-2.606914842275563
Watford,-4.902280873422289,-4.682855692371037
West Ham,-1.011324141259401,3.0054776084858488
