goals,shots,xG,time,position,date,xA,assists,key_passes
0.0,3.0,0.1964791119098663,88.0,MC,2024-05-19,0.5832568407058716,1.0,5.0
0.0,0.0,0.0,80.0,MC,2024-05-13,0.3647207021713257,1.0,2.0
1.0,4.0,0.2696261405944824,85.0,MC,2024-05-05,0.4193218350410461,1.0,5.0
0.0,4.0,0.5330455899238586,90.0,FWR,2024-04-27,0.0,0.0,0.0
0.0,1.0,0.0308138281106948,21.0,Sub,2024-04-24,0.0395410843193531,0.0,1.0
0.0,4.0,0.1989597976207733,90.0,MC,2024-04-21,0.054629135876894,1.0,1.0
0.0,1.0,0.0482735969126224,6.0,Sub,2024-04-14,0.0,0.0,0.0
0.0,1.0,0.0431927666068077,19.0,Sub,2024-04-07,0.0,0.0,0.0
0.0,0.0,0.0,26.0,Sub,2024-04-04,0.3437299132347107,0.0,2.0
0.0,2.0,0.0382727943360805,3.0,Sub,2024-03-31,0.0,0.0,0.0
0.0,1.0,0.0730276182293891,90.0,FWR,2024-03-10,0.0757431089878082,0.0,1.0
0.0,2.0,0.0826320275664329,77.0,FWR,2024-03-02,0.1344731897115707,0.0,1.0
1.0,5.0,0.2053009569644928,90.0,FWR,2024-02-21,1.0853630304336548,0.0,7.0
0.0,1.0,0.1266076862812042,1.0,Sub,2024-02-17,0.0,0.0,0.0
0.0,1.0,0.0401976704597473,41.0,Sub,2024-02-10,0.0584702901542186,1.0,1.0
0.0,0.0,0.0,28.0,Sub,2024-02-04,0.0,0.0,0.0
0.0,1.0,0.0301091540604829,16.0,Sub,2024-01-31,0.0342373587191104,0.0,1.0
0.0,1.0,0.1071339175105094,66.0,MC,2024-01-21,0.0,0.0,0.0
0.0,2.0,0.0688542872667312,69.0,MC,2023-12-26,0.140929639339447,0.0,2.0
0.0,1.0,0.0238904245197772,18.0,Sub,2023-12-23,0.0471606962382793,0.0,1.0
0.0,1.0,0.0170750580728054,10.0,Sub,2023-12-17,0.0,0.0,0.0
1.0,2.0,0.0900293141603469,11.0,Sub,2023-12-09,0.0,0.0,0.0
0.0,1.0,0.0195623636245727,17.0,Sub,2023-12-06,0.1311265677213668,0.0,1.0
0.0,0.0,0.0,4.0,Sub,2023-11-25,0.0,0.0,0.0
0.0,1.0,0.0281603001058101,1.0,Sub,2023-11-12,0.0,0.0,0.0
0.0,1.0,0.0188733879476785,22.0,Sub,2023-11-05,0.6272881627082825,1.0,2.0
0.0,3.0,0.1443810760974884,27.0,Sub,2023-10-29,0.0,0.0,0.0
0.0,1.0,0.0172624848783016,26.0,Sub,2023-10-21,0.0,0.0,0.0
0.0,0.0,0.0,49.0,MC,2023-10-08,0.0367202423512935,0.0,1.0
0.0,3.0,0.0912014916539192,32.0,Sub,2023-09-16,0.0619165152311325,0.0,1.0
0.0,1.0,0.0335405468940734,21.0,Sub,2023-09-03,0.0,0.0,0.0
0.0,0.0,0.0,28.0,Sub,2023-08-27,0.0,0.0,0.0
0.0,0.0,0.0,10.0,Sub,2023-08-19,0.0,0.0,0.0
0.0,0.0,0.0,6.0,Sub,2023-08-13,0.0237150695174932,0.0,1.0
3.0,49.0,2.576503392308949,1268.0,,,4.262343382462859,6.0,36.0
0.21293375394321767,3.4779179810725553,0.1828748464572598,1268.0,,,0.3025322590076162,0.42586750788643535,2.555205047318612
