goals,shots,xG,time,position,date,xA,assists,key_passes
0.0,0.0,0.0,80.0,GK,2024-05-19,0.0386374369263649,0.0,1.0
0.0,0.0,0.0,90.0,GK,2024-05-11,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2024-05-03,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2024-04-27,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2024-04-20,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2024-04-13,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2024-04-06,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2024-04-03,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2024-03-30,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2024-03-16,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2024-03-13,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2024-03-09,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2024-03-02,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2024-02-21,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2024-02-18,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2024-02-10,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2024-02-03,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2024-01-30,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2024-01-12,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2023-12-30,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2023-12-26,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2023-12-23,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2023-12-10,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2023-12-05,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2023-12-02,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2023-11-25,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2023-11-11,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2023-11-05,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2023-10-29,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2023-10-21,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2023-10-07,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2023-10-03,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2023-09-30,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2023-09-23,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2023-09-16,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2023-09-01,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2023-08-25,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2023-08-12,0.0,0.0,0.0
0.0,0.0,0.0,3410.0,,,0.0386374369263649,0.0,1.0
0.0,0.0,0.0,3410.0,,,0.0010197563998160825,0.0,0.026392961876832845
