goals,shots,xG,time,position,date,xA,assists,key_passes
0.0,0.0,0.0,17.0,Sub,2024-05-04,0.0,0.0,0.0
0.0,0.0,0.0,25.0,Sub,2024-04-24,0.0,0.0,0.0
0.0,3.0,0.1384343206882476,90.0,AMR,2024-04-20,0.7757738828659058,1.0,5.0
0.0,0.0,0.0,32.0,Sub,2024-04-13,0.0,0.0,0.0
0.0,0.0,0.0,11.0,Sub,2024-04-07,0.0332088060677051,0.0,1.0
0.0,1.0,0.5733560919761658,67.0,FW,2024-04-04,0.0609999634325504,0.0,2.0
0.0,0.0,0.0,1.0,Sub,2024-03-30,0.0,0.0,0.0
0.0,0.0,0.0,17.0,Sub,2024-03-09,0.0,0.0,0.0
0.0,1.0,0.0285207964479923,51.0,MR,2024-03-04,0.0,0.0,0.0
0.0,3.0,0.2401778101921081,90.0,FW,2024-02-25,0.0727507472038269,0.0,1.0
0.0,0.0,0.0,87.0,AMC,2024-02-18,0.0415794029831886,0.0,1.0
1.0,2.0,0.8178253769874573,86.0,MR,2024-02-10,0.0,0.0,0.0
0.0,0.0,0.0,76.0,MR,2024-02-03,0.3984007537364959,0.0,1.0
1.0,1.0,0.1140413135290145,90.0,MR,2024-01-30,0.0,0.0,0.0
0.0,3.0,0.1329892128705978,90.0,MR,2024-01-21,0.5193963646888733,0.0,3.0
0.0,1.0,0.0458486266434192,90.0,MR,2023-12-26,0.5735130906105042,1.0,2.0
0.0,0.0,0.0,12.0,Sub,2023-12-22,0.0,0.0,0.0
0.0,0.0,0.0,90.0,MR,2023-12-16,0.1035990938544273,0.0,1.0
1.0,1.0,0.0281085576862096,84.0,MR,2023-12-09,0.0,0.0,0.0
0.0,2.0,0.5970848798751831,90.0,AMC,2023-12-06,0.107078343629837,0.0,1.0
0.0,0.0,0.0,39.0,Sub,2023-12-02,0.046266384422779,0.0,1.0
0.0,1.0,0.0417215041816234,85.0,AMC,2023-11-25,0.0,0.0,0.0
0.0,1.0,0.0568797029554843,89.0,AMC,2023-11-12,0.0,0.0,0.0
0.0,2.0,0.1412020325660705,44.0,Sub,2023-11-04,0.0483531095087528,1.0,2.0
0.0,1.0,0.0134085398167371,74.0,MR,2023-10-28,0.0147468512877821,0.0,1.0
0.0,0.0,0.0,84.0,MR,2023-10-21,0.1087376177310943,0.0,4.0
0.0,0.0,0.0,9.0,Sub,2023-10-07,0.0,0.0,0.0
0.0,1.0,0.039116270840168,73.0,MC,2023-09-30,0.0,0.0,0.0
0.0,0.0,0.0,81.0,AMC,2023-09-24,0.1607611626386642,0.0,2.0
0.0,2.0,0.1936345398426056,73.0,MC,2023-09-16,0.0,0.0,0.0
0.0,0.0,0.0,1.0,Sub,2023-08-11,0.0,0.0,0.0
3.0,26.0,3.202349577099084,1848.0,,,3.0651655746623874,3.0,28.0
0.1461038961038961,1.2662337662337662,0.15595858330028006,1848.0,,,0.1492775442205708,0.1461038961038961,1.3636363636363635
