player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title
Hjalmar Ekdal,8.0,440.0,0.0,0.0767697896808385,0.0,0.0297618024051189,2.0,1.0,2.0,0.0,D S,Burnley
Jurriën Timber,2.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,D S,Arsenal
Milos Kerkez,28.0,1982.0,0.0,1.6971189985051751,1.0,1.3916718121618032,16.0,13.0,4.0,1.0,D M S,Bournemouth
Bart Verbruggen,21.0,1890.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,GK,Brighton
Thomas Kaminski,38.0,3410.0,0.0,0.0,0.0,0.0386374369263649,0.0,1.0,3.0,0.0,GK,Luton
Amari&#039;i Bell,21.0,1724.0,0.0,0.4993779337964952,0.0,0.3448488349094987,2.0,8.0,0.0,0.0,D,Luton
Pelly Ruddock Mpanzu,27.0,1068.0,0.0,1.2606520606204867,0.0,0.5314477952197194,11.0,6.0,1.0,0.0,M S,Luton
James Shea,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,Luton
Bénie Traoré,8.0,360.0,0.0,0.3212226927280426,0.0,0.3953269124031067,1.0,4.0,0.0,0.0,F M S,Sheffield United
Anis Ben Slimane,15.0,394.0,0.0,0.8026072084903717,0.0,0.4848009049892425,8.0,3.0,2.0,0.0,M S,Sheffield United
Andre Brooks,20.0,948.0,0.0,0.4944612309336662,0.0,0.0924307461827993,9.0,3.0,1.0,0.0,D M S,Sheffield United
Auston Trusty,32.0,2576.0,0.0,0.6636047475039959,0.0,1.102281242609024,8.0,8.0,4.0,0.0,D S,Sheffield United
Omari Kellyman,2.0,25.0,0.0,0.0492617450654506,0.0,0.0,1.0,0.0,0.0,0.0,S,Aston Villa
Yehor Yarmolyuk,27.0,619.0,0.0,1.0328057277947664,0.0,0.0831548906862735,11.0,3.0,2.0,0.0,M S,Brentford
Ian Maatsen,12.0,169.0,0.0,0.6834889836609364,0.0,0.0573244532570242,5.0,2.0,1.0,0.0,M S,Chelsea
Andrey Santos,1.0,3.0,0.0,0.0721131637692451,0.0,0.0,2.0,0.0,0.0,0.0,S,Nottingham Forest
Mason Burstow,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,Chelsea
James McConnell,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,Liverpool
Joseph Johnson,2.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,S,Luton
Youssef Chermiti,18.0,159.0,0.0,0.6035170843824744,0.0,0.4252763092517853,6.0,3.0,3.0,0.0,F S,Everton
Daniel Gore,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,Manchester United
Hannes Delcroix,12.0,575.0,0.0,0.2327943220734596,0.0,0.2035211659967899,4.0,4.0,2.0,0.0,D S,Burnley
Djordje Petrovic,23.0,1982.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,GK S,Chelsea
Deivid Washington,2.0,7.0,0.0,0.1251875013113021,0.0,0.0,1.0,0.0,0.0,0.0,S,Chelsea
Brandon Aguilera,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,Nottingham Forest
Enso González,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,Wolverhampton Wanderers
Alex Matos,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,Chelsea
Mike Trésor,16.0,384.0,0.0,0.6615988579578698,0.0,0.6491026850417256,5.0,7.0,0.0,0.0,F M S,Burnley
Jamie Donley,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,S,Tottenham
Murillo,32.0,2813.0,0.0,1.6653295904397964,2.0,1.2170642092823982,17.0,8.0,5.0,0.0,D,Nottingham Forest
Matheus França,10.0,197.0,0.0,0.2915826556272805,1.0,0.8639639485627413,8.0,6.0,1.0,0.0,M S,Crystal Palace
Ryan Oné,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,Sheffield United
Zack Nelson,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,Luton
Ben Parkinson,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,Newcastle United
Alex Murphy,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,Newcastle United
Amadou Diallo,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,Newcastle United
Benicio Baker-Boaitey,5.0,22.0,0.0,0.020216230303049,0.0,0.0963166654109954,1.0,1.0,1.0,0.0,S,Brighton
Mark O’Mahony,3.0,64.0,0.0,0.0705048590898513,0.0,0.0,1.0,0.0,1.0,0.0,F S,Brighton
Michael Ndiweni,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,Newcastle United
Tawanda Chirewa,8.0,129.0,0.0,0.1088726669549942,0.0,0.0158984512090683,3.0,1.0,1.0,0.0,F S,Wolverhampton Wanderers
Sydie Peck,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,Sheffield United
Willy Kambwala,8.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,D S,Manchester United
Rhys Norrington-Davies,5.0,107.0,0.0,0.0,0.0,0.0261976327747106,0.0,1.0,1.0,0.0,D S,Sheffield United
Omari Forson,4.0,62.0,0.0,0.0488010458648204,1.0,0.1278283558785915,1.0,2.0,0.0,0.0,M S,Manchester United
Daniel Muñoz,16.0,1440.0,0.0,1.7550712414085865,4.0,3.085336983203888,8.0,21.0,4.0,0.0,D,Crystal Palace
Adam Wharton,16.0,1333.0,0.0,0.3555116150528192,3.0,2.5562784411013126,10.0,20.0,2.0,0.0,M S,Crystal Palace
Rodrigo Ribeiro,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,Nottingham Forest
Oliver Arblaster,12.0,954.0,0.0,0.0217242818325757,0.0,1.0297467429190874,1.0,12.0,2.0,0.0,M S,Sheffield United
Jayden Danns,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,S,Liverpool
Sam Curtis,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,Sheffield United
Jimi Tauriainen,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,Chelsea
Valentín Barco,6.0,299.0,0.0,0.3076824657618999,0.0,0.3052761070430279,4.0,4.0,1.0,0.0,D S,Brighton
Daiki Hashioka,10.0,583.0,0.0,0.1002131290733814,0.0,0.5188488382846117,2.0,3.0,0.0,0.0,D S,Luton
Leon Chiwome,3.0,178.0,0.0,0.1448510400950908,0.0,0.0,2.0,0.0,0.0,0.0,F S,Wolverhampton Wanderers
Josh Acheampong,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,Chelsea
Fred Onyedinma,8.0,419.0,0.0,0.1841092407703399,0.0,0.1307402979582548,5.0,2.0,1.0,0.0,D S,Luton
Ethan Wheatley,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,Manchester United
Finley Munroe,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,Aston Villa
Mikey Moore,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,Tottenham
,,751601.0,1196.0,1306.3119822833687,857.0,945.7819801485166,10474.0,7837.0,,,,
,,751601.0,0.1432142852391096,0.15642352578762292,0.10262093850327501,0.11325208217307653,1.2542026953130716,0.9384367503502523,,,,
