goals,shots,xG,time,position,date,xA,assists,key_passes
0,0,0.0,70,MC,2024-05-19,0.0,0,0
0,0,0.0,39,Sub,2024-05-11,0.0645718351006507,0,1
0,1,0.1362167000770568,37,Sub,2024-05-04,0.0,0,0
0,0,0.0,10,AMC,2024-03-09,0.0,0,0
0,3,0.1819223016500473,84,AMC,2024-03-02,0.0924986004829406,0,2
0,0,0.0,2,Sub,2024-02-25,0.0,0,0
0,1,0.1497369110584259,13,Sub,2024-02-17,0.1171617731451988,0,2
0,1,0.0273894686251878,71,Sub,2024-02-10,0.0,0,0
0,1,0.1377487033605575,14,Sub,2024-02-04,0.0,0,0
0,0,0.0,67,FW,2024-02-01,0.040982685983181,0,1
0,0,0.0,18,Sub,2024-01-22,0.0,0,0
0,0,0.0,5,Sub,2023-12-30,0.0,0,0
1,2,0.4116342961788177,39,Sub,2023-12-27,0.0,0,0
0,3,0.1148629263043403,90,DML,2023-12-17,0.0866883769631385,0,1
0,0,0.0,15,Sub,2023-12-09,0.0,0,0
0,0,0.0,7,Sub,2023-12-05,0.0,0,0
0,0,0.0,70,MC,2023-12-02,0.0,0,0
0,0,0.0,65,MC,2023-11-27,0.3927137851715088,1,2
0,1,0.0378991551697254,78,MC,2023-11-11,0.0304826237261295,0,1
1,1,0.0728034973144531,27,Sub,2023-11-04,0.0858871489763259,0,1
0,0,0.0,38,AMC,2023-09-23,0.0,0,0
0,1,0.0911508724093437,79,AMC,2023-09-16,0.044177122414112,0,1
1,2,0.4516071677207947,90,FWL,2023-08-27,0.6350663304328918,1,2
0,1,0.03178071975708,90,MC,2023-08-20,0.0,0,0
1,2,0.1011849790811538,90,MC,2023-08-13,0.7109714150428772,1,1
