goals,shots,xG,time,position,date,xA,assists,key_passes
0,0,0.0,90,DC,2024-05-19,0.0,0,0
0,0,0.0,90,DC,2024-05-11,0.0,0,0
0,0,0.0,90,DC,2024-05-04,0.0,0,0
0,0,0.0,90,DC,2024-04-24,0.0742791220545768,0,1
0,0,0.0,90,DC,2024-04-21,0.0,0,0
0,0,0.0,90,DC,2024-04-13,0.0,0,0
0,0,0.0,90,DC,2024-04-06,0.0,0,0
0,0,0.0,90,DC,2024-04-02,0.0,0,0
0,0,0.0,90,DC,2024-03-30,0.0,0,0
1,1,0.6100215911865234,90,DC,2024-03-13,0.0,0,0
0,1,0.4699699878692627,90,DC,2024-03-09,0.0232220105826854,0,1
0,0,0.0,90,DC,2024-03-03,0.0,0,0
0,0,0.0,90,DC,2024-02-24,0.0,0,0
0,0,0.0,90,DC,2024-02-17,0.0323311686515808,0,1
0,2,0.0507414191961288,90,DC,2024-02-10,0.0369733907282352,0,1
0,0,0.0,90,DC,2024-02-04,0.0,0,0
0,0,0.0,90,DC,2024-02-01,0.0668370276689529,0,1
0,0,0.0,90,DC,2024-01-21,0.0,0,0
0,0,0.0,90,DC,2023-12-31,0.0,0,0
0,0,0.0,90,DC,2023-12-26,0.1305930912494659,0,1
0,0,0.0,90,DC,2023-12-23,0.0185381304472684,0,1
0,1,0.0390814095735549,90,DC,2023-12-09,0.0,0,0
0,0,0.0,90,DC,2023-12-06,0.0,0,0
0,1,0.0426675491034984,90,DC,2023-12-03,0.0,0,0
0,0,0.0,90,DC,2023-11-25,0.0,0,0
0,0,0.0,90,DC,2023-11-11,0.0,0,0
0,0,0.0,90,DC,2023-11-04,0.0,0,0
0,0,0.0,90,DC,2023-10-28,0.0,0,0
0,0,0.0,90,DC,2023-10-21,0.0,0,0
0,1,0.46564781665802,90,DC,2023-10-07,0.0,0,0
0,0,0.0,90,DC,2023-09-30,0.0,0,0
0,1,0.0587936751544475,90,DC,2023-09-24,0.0,0,0
0,0,0.0,90,DC,2023-09-17,0.0,0,0
0,0,0.0,90,DC,2023-09-02,0.0,0,0
0,0,0.0,90,DC,2023-08-26,0.0,0,0
0,0,0.0,90,DC,2023-08-19,0.0,0,0
0,0,0.0,90,DC,2023-08-12,0.0,0,0
