goals,shots,xG,time,position,date,xA,assists,key_passes
0,0,0.0,83,DL,2024-05-19,0.0,0,0
0,0,0.0,90,DL,2024-05-11,0.0,0,0
0,2,0.0649615079164505,90,DL,2024-05-04,0.0,0,0
0,0,0.0,90,DL,2024-04-27,0.0,0,0
0,1,0.0133682135492563,90,DL,2024-04-21,0.0561376065015792,0,1
0,0,0.0,90,DL,2024-04-14,0.0734660401940345,0,1
0,1,0.0798003450036048,90,DL,2024-04-06,0.1049744263291359,0,1
0,0,0.0,90,DL,2024-04-02,0.0343485251069068,0,1
0,2,0.0237217377871274,90,DL,2024-03-30,0.1431510597467422,0,1
0,0,0.0,90,DL,2024-03-16,0.2809586524963379,1,1
0,0,0.0,90,DL,2024-03-09,0.0,0,0
0,0,0.0,90,DL,2024-03-02,0.0,0,0
0,0,0.0,90,DL,2024-02-24,0.0,0,0
0,0,0.0,90,DL,2024-02-17,0.2986524403095245,1,2
0,1,0.1180884167551994,90,DL,2024-02-10,0.0227003656327724,0,1
0,0,0.0,90,DL,2024-02-03,0.2749886214733124,1,2
0,1,0.0149298207834362,90,DL,2024-01-30,0.0709914192557334,0,1
0,0,0.0,90,DL,2024-01-13,0.1100917682051658,0,2
0,0,0.0,90,DL,2023-12-31,0.1439523249864578,0,2
0,1,0.0159584712237119,86,DL,2023-12-26,0.1575934439897537,0,2
0,2,0.3829903900623321,86,DL,2023-12-23,0.0,0,0
0,0,0.0,90,DL,2023-12-16,0.0183466225862503,0,2
0,0,0.0,76,DL,2023-12-10,0.0,0,0
0,0,0.0,79,DL,2023-12-06,0.0,0,0
0,2,0.0760652869939804,90,DL,2023-12-03,0.1162911802530288,1,1
0,1,0.0174604933708906,90,DL,2023-11-27,0.5482028126716614,1,1
0,0,0.0,90,DL,2023-11-12,0.4625542759895324,1,3
0,0,0.0,90,DL,2023-11-04,0.0,0,0
0,1,0.011830786243081,90,DL,2023-10-29,0.1165865510702133,0,1
0,0,0.0,90,DL,2023-10-23,0.0,0,0
0,1,0.0341489650309085,90,DL,2023-10-07,0.1208273991942405,0,1
0,0,0.0,90,DL,2023-10-02,0.0500461682677269,0,1
0,0,0.0,90,DL,2023-09-23,0.1284168362617492,0,2
0,0,0.0,90,DL,2023-09-02,0.0,0,0
0,0,0.0,90,DL,2023-08-26,0.4342057108879089,0,1
0,0,0.0,90,DL,2023-08-19,0.0,0,0
0,0,0.0,90,DL,2023-08-12,0.0,0,0
