goals,shots,xG,time,position,date,xA,assists,key_passes
1,3,0.5522643327713013,90,FWL,2024-05-15,0.6272367238998413,0,5
0,2,0.1157518252730369,90,FWL,2024-05-11,0.5637174844741821,0,3
0,4,0.1323643326759338,90,ML,2024-05-04,0.3317547142505646,1,4
0,0,0.0,86,FWL,2024-04-27,0.5269284248352051,1,3
0,1,0.3021957576274872,90,AMC,2024-04-24,0.0329635702073574,0,1
1,2,0.8762570023536682,90,FWR,2024-04-13,1.03131902217865,2,8
0,5,0.2911796867847442,90,FWL,2024-04-06,0.0,0,0
0,6,0.5451900959014893,90,FWL,2024-03-30,0.3965325355529785,1,3
0,1,0.0636559799313545,35,FWL,2024-03-11,0.0,0,0
1,1,0.5384580492973328,90,FWL,2024-03-02,0.2464861571788787,0,3
0,1,0.0676773115992546,90,FWL,2024-02-24,0.0,0,0
1,4,0.9709866046905518,90,FW,2024-02-17,0.0596883259713649,0,3
0,2,0.0426999442279338,90,FWL,2024-02-10,0.0190574396401643,0,1
0,2,0.2384352833032608,50,FW,2024-02-03,0.0,0,0
0,3,0.4479889273643493,90,FWL,2024-01-30,0.0,0,0
1,3,0.1956871449947357,90,FWL,2024-01-13,0.1106784716248512,0,1
0,1,0.0115104727447032,90,FWR,2024-01-01,0.3190677165985107,1,1
0,3,0.6858025193214417,90,FWL,2023-12-26,0.0,0,0
0,2,0.1041925176978111,90,FWL,2023-12-23,0.4218896925449371,0,1
0,4,0.3867418169975281,90,FWL,2023-12-16,0.9596775770187378,1,4
0,1,0.0455011315643787,77,FWL,2023-12-10,0.3496411442756653,0,2
0,3,0.1366040110588073,90,FWL,2023-12-07,0.0301128476858139,0,1
1,3,0.8268346786499023,90,FWL,2023-12-02,0.0487252101302146,0,2
1,3,0.1464738249778747,90,FWL,2023-11-25,0.3657829761505127,1,1
0,1,0.0209371000528335,90,FW,2023-11-11,0.0,0,0
1,2,0.8940771818161011,90,FWL,2023-11-04,0.0222424883395433,0,1
0,1,0.1633986532688141,90,FWL,2023-10-28,0.0,0,0
1,2,1.1269068717956543,75,FWL,2023-10-21,0.0,0,0
0,3,0.0731983631849289,90,FWL,2023-09-30,0.0,0,0
1,4,0.5109280943870544,79,Sub,2023-09-24,1.278839349746704,1,3
0,0,0.0,90,FWR,2023-09-16,0.0,0,0
0,1,0.1027524173259735,90,FWL,2023-09-02,0.0816878080368042,0,1
1,4,0.4800443947315216,76,FWL,2023-08-27,0.1675527393817901,0,2
0,2,0.1028999015688896,59,FWL,2023-08-19,0.0,0,0
0,1,0.0941830053925514,79,FWL,2023-08-12,0.841463565826416,1,2
