goals,shots,xG,time,position,date,xA,assists,key_passes
0.0,0.0,0.0,90.0,GK,2024-05-19,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2024-05-11,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2024-05-04,0.3161885738372803,0.0,2.0
0.0,0.0,0.0,90.0,GK,2024-04-27,0.027779160067439,0.0,1.0
0.0,0.0,0.0,90.0,GK,2024-04-20,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2024-04-13,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2024-04-06,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2024-04-02,0.0,0.0,0.0
0.0,0.0,0.0,90.0,GK,2024-03-30,0.0286152884364128,0.0,1.0
0.0,0.0,0.0,90.0,GK,2024-03-16,0.0,0.0,0.0
0.0,0.0,0.0,900.0,,,0.3725830223411321,0.0,4.0
0.0,0.0,0.0,900.0,,,0.03725830223411321,0.0,0.4
