goals,shots,xG,time,position,date,xA,assists,key_passes
0,0,0.0,56,DMC,2023-11-25,0.1298763900995254,0,2
0,0,0.0,60,DMC,2023-11-04,0.0,0,0
0,1,0.0481268055737018,90,DMC,2023-10-27,0.0120316995307803,0,1
0,2,0.0786202475428581,90,MC,2023-10-21,0.179508775472641,0,3
0,0,0.0,90,DMC,2023-09-30,0.0,0,0
0,0,0.0,90,DMC,2023-09-23,0.0,0,0
0,0,0.0,90,DMC,2023-09-16,0.3088762164115906,0,1
0,0,0.0,90,DMC,2023-09-03,0.0,0,0
0,0,0.0,90,DMC,2023-08-26,0.0,0,0
0,2,0.0597645193338394,90,DMC,2023-08-21,0.0,0,0
0,1,0.012373355217278,90,DMC,2023-08-12,0.1058634370565414,0,3
