name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,total_points,was_home
Joshua Wilson-Esbrand,DEF,Man City,0,0,0,0.0,2021-12-19,0,Newcastle United,0,5514,0,False
Joshua Wilson-Esbrand,DEF,Man City,0,0,0,0.0,2022-02-26,0,Everton,0,11337,0,False
Joshua Wilson-Esbrand,DEF,Man City,0,0,0,0.0,2021-12-26,0,Leeds United,0,6498,0,True
Joshua Wilson-Esbrand,DEF,Man City,0,0,0,0.0,2021-12-29,0,Brentford,0,7504,0,False
Joshua Wilson-Esbrand,DEF,Man City,0,0,0,0.0,2022-01-01,0,Arsenal,0,8250,0,False
Joshua Wilson-Esbrand,DEF,Man City,0,0,0,0.0,2021-12-14,0,Leicester City,0,5437,0,True
Joshua Wilson-Esbrand,DEF,Man City,0,0,0,0.0,2022-01-15,0,Chelsea,0,10692,0,True
Joshua Wilson-Esbrand,DEF,Man City,0,0,0,0.0,2021-10-30,0,Crystal Palace,0,4642,0,True
Joshua Wilson-Esbrand,DEF,Man City,0,0,0,0.0,2021-12-11,0,Wolverhampton,0,5363,0,True
Joshua Wilson-Esbrand,DEF,Man City,0,0,0,0.0,2021-11-28,0,West Ham,0,5058,0,True
Joshua Wilson-Esbrand,DEF,Man City,0,0,0,0.0,2022-02-09,0,Brentford,0,9012,0,True
Joshua Wilson-Esbrand,DEF,Man City,0,0,0,0.0,2021-11-21,0,Everton,0,4997,0,True
Joshua Wilson-Esbrand,DEF,Man City,0,0,0,0.0,2021-11-06,0,Manchester United,0,4835,0,False
Joshua Wilson-Esbrand,DEF,Man City,0,0,0,0.0,2021-12-01,0,Aston Villa,0,5120,0,False
Joshua Wilson-Esbrand,DEF,Man City,0,0,0,0.0,2021-12-04,0,Watford,0,5184,0,False
Joshua Wilson-Esbrand,DEF,Man City,0,0,0,0.0,2022-02-12,0,Norwich,0,9778,0,False
Joshua Wilson-Esbrand,DEF,Man City,0,0,0,0.0,2022-01-22,0,Southampton,0,8676,0,False
Joshua Wilson-Esbrand,DEF,Man City,0,0,0,0.0,2022-03-14,0,Crystal Palace,0,14965,0,False
Joshua Wilson-Esbrand,DEF,Man City,0,0,0,0.0,2022-03-06,0,Manchester United,0,11798,0,True
Joshua Wilson-Esbrand,DEF,Man City,0,0,0,0.0,2022-02-19,0,Tottenham,0,16999,0,True
Joshua Wilson-Esbrand,DEF,Man City,0,0,0,0.0,2022-04-02,0,Burnley,0,13461,0,False
Joshua Wilson-Esbrand,DEF,Man City,0,0,0,0.0,2022-04-10,0,Liverpool,0,13668,0,True
Joshua Wilson-Esbrand,DEF,Man City,0,0,0,0.0,2022-04-30,0,Leicester City,0,14888,0,False
Joshua Wilson-Esbrand,DEF,Man City,0,0,0,0.0,2022-04-20,0,Brighton,0,14408,0,True
Joshua Wilson-Esbrand,DEF,Man City,0,0,0,0.0,2022-04-23,0,Watford,0,14725,0,True
Joshua Wilson-Esbrand,DEF,Man City,0,0,0,0.0,2021-09-18,0,Southampton,0,0,0,True
Joshua Wilson-Esbrand,DEF,Man City,0,0,0,0.0,2022-05-22,0,Aston Villa,0,17401,0,True
Joshua Wilson-Esbrand,DEF,Man City,0,0,0,0.0,2021-09-25,0,Chelsea,0,2601,0,False
Joshua Wilson-Esbrand,DEF,Man City,0,0,0,0.0,2021-10-03,0,Liverpool,0,3292,0,False
Joshua Wilson-Esbrand,DEF,Man City,0,0,0,0.0,2021-10-16,0,Burnley,0,3827,0,True
Joshua Wilson-Esbrand,DEF,Man City,0,0,0,0.0,2021-10-23,0,Brighton,0,4164,0,False
Joshua Wilson-Esbrand,DEF,Man City,0,0,0,0.0,2022-05-08,0,Newcastle United,0,15504,0,True
Joshua Wilson-Esbrand,DEF,Man City,0,0,0,0.0,2022-05-11,0,Wolverhampton,0,15504,0,False
Joshua Wilson-Esbrand,DEF,Man City,0,0,0,0.0,2022-05-15,0,West Ham,0,16497,0,False
