name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,total_points,was_home
Eric Bailly,DEF,Man Utd,0,0,0,0.0,2021-10-30,0,Tottenham,0,7958,0,False
Eric Bailly,DEF,Man Utd,0,0,0,0.0,2022-03-12,0,Tottenham,0,11182,0,True
Eric Bailly,DEF,Man Utd,0,0,0,0.0,2021-08-29,0,Wolverhampton,0,7168,0,False
Eric Bailly,DEF,Man Utd,0,0,0,0.0,2021-08-14,0,Leicester City,0,9363,0,True
Eric Bailly,DEF,Man Utd,0,0,0,0.6,2021-12-11,16,Norwich,0,11642,1,False
Eric Bailly,DEF,Man Utd,0,0,0,0.0,2022-02-20,0,Leicester City,0,10887,0,False
Eric Bailly,DEF,Man Utd,0,0,0,0.0,2021-12-02,0,Arsenal,0,11222,0,True
Eric Bailly,DEF,Man Utd,0,0,0,0.0,2022-03-06,0,Manchester City,0,11066,0,False
Eric Bailly,DEF,Man Utd,0,0,1,1.4,2021-11-28,90,Chelsea,0,10658,1,False
Eric Bailly,DEF,Man Utd,0,0,1,1.5,2021-12-30,65,Burnley,0,12488,2,True
Eric Bailly,DEF,Man Utd,0,0,0,0.0,2022-01-22,0,West Ham,0,11164,0,True
Eric Bailly,DEF,Man Utd,0,0,0,0.0,2021-12-27,0,Newcastle United,0,12580,0,False
Eric Bailly,DEF,Man Utd,0,0,0,0.0,2021-08-22,0,Southampton,0,6602,0,False
Eric Bailly,DEF,Man Utd,0,0,0,0.0,2022-02-12,0,Southampton,0,10981,0,True
Eric Bailly,DEF,Man Utd,0,0,2,0.2,2021-11-06,45,Manchester City,1,10421,-2,True
Eric Bailly,DEF,Man Utd,0,0,0,0.0,2021-12-05,0,Crystal Palace,0,11319,0,True
Eric Bailly,DEF,Man Utd,0,0,0,0.0,2022-02-08,0,Burnley,0,11075,0,False
Eric Bailly,DEF,Man Utd,0,0,0,0.0,2021-11-20,0,Watford,0,10663,0,False
Eric Bailly,DEF,Man Utd,0,0,0,0.0,2022-02-15,0,Brighton,0,10981,0,True
Eric Bailly,DEF,Man Utd,0,0,0,0.0,2022-02-26,0,Watford,0,11028,0,True
Eric Bailly,DEF,Man Utd,0,0,0,0.0,2022-01-03,0,Wolverhampton,0,12267,0,True
Eric Bailly,DEF,Man Utd,0,0,0,0.0,2022-01-15,0,Aston Villa,0,11395,0,False
Eric Bailly,DEF,Man Utd,0,0,0,0.0,2022-01-19,0,Brentford,0,11395,0,False
Eric Bailly,DEF,Man Utd,0,0,0,0.0,2022-04-09,0,Everton,0,11419,0,False
Eric Bailly,DEF,Man Utd,0,0,0,0.0,2022-04-02,0,Leeds United,0,11347,0,True
Eric Bailly,DEF,Man Utd,0,0,0,0.0,2022-05-07,0,Brighton,0,11874,0,False
Eric Bailly,DEF,Man Utd,0,0,0,0.0,2022-05-22,0,Crystal Palace,0,11647,0,False
Eric Bailly,DEF,Man Utd,0,0,0,0.0,2021-09-11,0,Newcastle United,0,7427,0,True
Eric Bailly,DEF,Man Utd,0,0,0,0.0,2021-09-19,0,West Ham,0,7265,0,False
Eric Bailly,DEF,Man Utd,0,0,0,0.0,2021-09-25,0,Aston Villa,0,7205,0,True
Eric Bailly,DEF,Man Utd,0,0,0,0.0,2021-10-02,0,Everton,0,7272,0,True
Eric Bailly,DEF,Man Utd,0,0,0,0.0,2021-10-16,0,Leeds United,0,8273,0,False
Eric Bailly,DEF,Man Utd,0,0,0,0.0,2021-10-24,0,Liverpool,0,7975,0,True
Eric Bailly,DEF,Man Utd,0,0,0,0.0,2022-04-16,0,Norwich,0,11613,0,True
Eric Bailly,DEF,Man Utd,0,0,0,0.0,2022-04-19,0,Liverpool,0,11613,0,False
Eric Bailly,DEF,Man Utd,0,0,0,0.0,2022-05-02,0,Brentford,0,11876,0,True
Eric Bailly,DEF,Man Utd,0,0,0,0.0,2022-04-23,0,Arsenal,0,11828,0,False
Eric Bailly,DEF,Man Utd,0,0,0,0.0,2022-04-28,0,Chelsea,0,11828,0,True
