name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Lucas Torreira,MID,Arsenal,0,0,0,0.0,2022-03-19,0,Aston Villa,10942,0,False
Lucas Torreira,MID,Arsenal,0,0,0,0.0,2021-12-18,0,Leicester City,11892,0,False
Lucas Torreira,MID,Arsenal,0,0,0,0.0,2021-12-15,0,West Ham,12028,0,True
Lucas Torreira,MID,Arsenal,0,0,0,0.0,2021-12-26,0,Norwich,11716,0,False
Lucas Torreira,MID,Arsenal,0,0,0,0.0,2021-08-28,0,Manchester City,29757,0,False
Lucas Torreira,MID,Arsenal,0,0,0,0.0,2021-10-30,0,Leeds United,13561,0,False
Lucas Torreira,MID,Arsenal,0,0,0,0.0,2021-08-22,0,Chelsea,34649,0,True
Lucas Torreira,MID,Arsenal,0,0,0,0.0,2021-12-11,0,Southampton,12184,0,True
Lucas Torreira,MID,Arsenal,0,0,0,0.0,2021-08-13,0,Brentford,29602,0,False
Lucas Torreira,MID,Arsenal,0,0,0,0.0,2021-11-20,0,Liverpool,12918,0,False
Lucas Torreira,MID,Arsenal,0,0,0,0.0,2021-12-02,0,Manchester United,12593,0,False
Lucas Torreira,MID,Arsenal,0,0,0,0.0,2021-11-07,0,Watford,13239,0,True
Lucas Torreira,MID,Arsenal,0,0,0,0.0,2022-02-10,0,Wolverhampton,11236,0,False
Lucas Torreira,MID,Arsenal,0,0,0,0.0,2021-11-27,0,Newcastle United,12736,0,True
Lucas Torreira,MID,Arsenal,0,0,0,0.0,2021-12-06,0,Everton,12404,0,False
Lucas Torreira,MID,Arsenal,0,0,0,0.0,2022-01-23,0,Burnley,11330,0,True
Lucas Torreira,MID,Arsenal,0,0,0,0.0,2022-03-13,0,Leeds United,10980,0,True
Lucas Torreira,MID,Arsenal,0,0,0,0.0,2022-03-16,0,Liverpool,10980,0,True
Lucas Torreira,MID,Arsenal,0,0,0,0.0,2022-03-06,0,Watford,11034,0,False
Lucas Torreira,MID,Arsenal,0,0,0,0.0,2022-02-19,0,Brentford,11120,0,True
Lucas Torreira,MID,Arsenal,0,0,0,0.0,2022-02-24,0,Wolverhampton,11120,0,True
Lucas Torreira,MID,Arsenal,0,0,0,0.0,2022-01-01,0,Manchester City,11588,0,True
Lucas Torreira,MID,Arsenal,0,0,0,0.0,2022-04-04,0,Crystal Palace,10920,0,False
Lucas Torreira,MID,Arsenal,0,0,0,0.0,2022-04-09,0,Brighton,10910,0,True
Lucas Torreira,MID,Arsenal,0,0,0,0.0,2021-09-11,0,Norwich,20775,0,True
Lucas Torreira,MID,Arsenal,0,0,0,0.0,2022-05-22,0,Everton,10754,0,True
Lucas Torreira,MID,Arsenal,0,0,0,0.0,2021-09-18,0,Burnley,18112,0,False
Lucas Torreira,MID,Arsenal,0,0,0,0.0,2021-09-26,0,Tottenham,16323,0,True
Lucas Torreira,MID,Arsenal,0,0,0,0.0,2022-05-08,0,Leicester City,10803,0,True
Lucas Torreira,MID,Arsenal,0,0,0,0.0,2022-05-16,0,Newcastle United,10777,0,False
Lucas Torreira,MID,Arsenal,0,0,0,0.0,2022-05-12,0,Tottenham,10803,0,False
Lucas Torreira,MID,Arsenal,0,0,0,0.0,2021-10-02,0,Brighton,15370,0,False
Lucas Torreira,MID,Arsenal,0,0,0,0.0,2021-10-18,0,Crystal Palace,14597,0,True
Lucas Torreira,MID,Arsenal,0,0,0,0.0,2021-10-22,0,Aston Villa,14169,0,True
Lucas Torreira,MID,Arsenal,0,0,0,0.0,2022-05-01,0,West Ham,10823,0,False
Lucas Torreira,MID,Arsenal,0,0,0,0.0,2022-04-23,0,Manchester United,10844,0,True
Lucas Torreira,MID,Arsenal,0,0,0,0.0,2022-04-16,0,Southampton,10867,0,False
Lucas Torreira,MID,Arsenal,0,0,0,0.0,2022-04-20,0,Chelsea,10867,0,False
