name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,total_points,was_home
Mathias Jorgensen,DEF,Brentford,0,0,0,0.0,2022-01-02,0,Aston Villa,0,2394,0,True
Mathias Jorgensen,DEF,Brentford,0,0,0,0.0,2022-02-26,0,Newcastle United,0,2172,0,True
Mathias Jorgensen,DEF,Brentford,0,0,0,0.0,2022-01-11,0,Southampton,0,2394,0,False
Mathias Jorgensen,DEF,Brentford,0,0,0,0.0,2022-01-16,0,Liverpool,0,2292,0,False
Mathias Jorgensen,DEF,Brentford,0,0,0,0.0,2022-01-19,0,Manchester United,0,2292,0,True
Mathias Jorgensen,DEF,Brentford,0,0,0,0.0,2022-03-20,0,Leeds United,0,2556,0,False
Mathias Jorgensen,DEF,Brentford,0,0,0,0.0,2022-04-02,0,Chelsea,0,2364,0,False
Mathias Jorgensen,DEF,Brentford,0,1,0,1.5,2022-04-10,90,West Ham,0,2382,6,True
Mathias Jorgensen,DEF,Brentford,0,0,0,0.0,2021-12-26,0,Brighton,0,2475,0,False
Mathias Jorgensen,DEF,Brentford,0,0,0,0.0,2021-12-29,0,Manchester City,0,2416,0,True
Mathias Jorgensen,DEF,Brentford,0,0,0,0.0,2021-11-28,0,Everton,0,4761,0,True
Mathias Jorgensen,DEF,Brentford,0,0,0,0.0,2021-12-10,0,Watford,0,2955,0,True
Mathias Jorgensen,DEF,Brentford,0,0,3,1.6,2021-10-30,90,Burnley,0,8545,1,False
Mathias Jorgensen,DEF,Brentford,0,0,0,0.0,2022-04-16,0,Watford,0,2668,0,False
Mathias Jorgensen,DEF,Brentford,0,0,0,0.0,2021-11-20,0,Newcastle United,0,6185,0,False
Mathias Jorgensen,DEF,Brentford,0,0,0,0.0,2021-12-05,0,Leicester City,0,3385,0,False
Mathias Jorgensen,DEF,Brentford,0,0,0,0.0,2022-05-02,0,Manchester United,0,2432,0,False
Mathias Jorgensen,DEF,Brentford,0,0,0,0.0,2022-04-23,0,Tottenham,0,2515,0,True
Mathias Jorgensen,DEF,Brentford,0,0,1,0.0,2021-11-06,11,Norwich,0,9390,1,True
Mathias Jorgensen,DEF,Brentford,0,0,0,0.0,2021-12-02,0,Tottenham,0,4060,0,False
Mathias Jorgensen,DEF,Brentford,0,0,0,0.0,2022-02-09,0,Manchester City,0,2239,0,False
Mathias Jorgensen,DEF,Brentford,0,0,0,0.0,2022-01-22,0,Wolverhampton,0,2269,0,True
Mathias Jorgensen,DEF,Brentford,0,0,0,0.0,2022-02-12,0,Crystal Palace,0,2232,0,True
Mathias Jorgensen,DEF,Brentford,0,0,0,0.0,2022-03-12,0,Burnley,0,2271,0,True
Mathias Jorgensen,DEF,Brentford,0,0,0,0.0,2022-03-05,0,Norwich,0,2221,0,False
Mathias Jorgensen,DEF,Brentford,0,0,0,0.0,2022-02-19,0,Arsenal,0,2200,0,False
Mathias Jorgensen,DEF,Brentford,0,0,0,0.0,2021-09-11,0,Brighton,0,91,0,True
Mathias Jorgensen,DEF,Brentford,0,0,0,0.2,2021-09-18,8,Wolverhampton,0,460,1,False
Mathias Jorgensen,DEF,Brentford,0,0,2,0.9,2021-09-25,47,Liverpool,0,739,0,True
Mathias Jorgensen,DEF,Brentford,0,0,1,0.7,2021-10-03,90,West Ham,0,970,1,False
Mathias Jorgensen,DEF,Brentford,0,0,1,5.2,2021-10-16,90,Chelsea,0,1266,2,True
Mathias Jorgensen,DEF,Brentford,0,0,2,11.0,2021-10-24,90,Leeds United,0,1590,6,True
Mathias Jorgensen,DEF,Brentford,0,0,0,0.0,2022-05-22,0,Leicester City,0,2406,0,True
Mathias Jorgensen,DEF,Brentford,0,0,0,0.0,2022-05-15,0,Everton,0,2399,0,False
Mathias Jorgensen,DEF,Brentford,0,0,0,0.0,2022-05-07,0,Southampton,0,2425,0,True
