name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,total_points,was_home
Marcos Alonso,DEF,Chelsea,3,1,0,3.6,2021-12-19,90,Wolverhampton,0,962877,9,False
Marcos Alonso,DEF,Chelsea,0,0,1,7.0,2021-12-26,90,Aston Villa,0,946482,1,False
Marcos Alonso,DEF,Chelsea,0,0,1,1.0,2021-12-29,63,Brighton,0,964860,2,True
Marcos Alonso,DEF,Chelsea,0,1,0,5.6,2021-12-16,64,Everton,0,924512,6,True
Marcos Alonso,DEF,Chelsea,3,1,0,12.1,2021-08-14,85,Crystal Palace,0,101537,15,True
Marcos Alonso,DEF,Chelsea,0,1,0,8.5,2021-08-22,90,Arsenal,0,506094,6,False
Marcos Alonso,DEF,Chelsea,0,0,1,3.9,2021-08-28,90,Liverpool,0,697605,2,False
Marcos Alonso,DEF,Chelsea,0,0,0,0.0,2021-10-30,0,Newcastle United,0,1169547,0,False
Marcos Alonso,DEF,Chelsea,0,0,1,5.6,2021-11-28,77,Manchester United,0,769347,2,True
Marcos Alonso,DEF,Chelsea,0,0,2,3.7,2021-12-04,71,West Ham,0,942177,1,False
Marcos Alonso,DEF,Chelsea,0,0,0,0.0,2021-11-06,0,Burnley,0,881463,0,True
Marcos Alonso,DEF,Chelsea,0,0,2,4.7,2021-12-11,86,Leicester City,0,895897,4,True
Marcos Alonso,DEF,Chelsea,0,0,0,0.0,2021-11-20,0,Leeds United,0,672259,0,False
Marcos Alonso,DEF,Chelsea,0,0,1,3.0,2021-12-01,90,Watford,0,924809,1,False
Marcos Alonso,DEF,Chelsea,0,0,0,0.2,2022-01-23,3,Tottenham,0,1031872,1,True
Marcos Alonso,DEF,Chelsea,0,0,0,0.0,2022-03-13,0,Newcastle United,0,694887,0,True
Marcos Alonso,DEF,Chelsea,2,0,2,8.6,2022-01-02,90,Liverpool,0,906393,6,True
Marcos Alonso,DEF,Chelsea,0,0,0,0.0,2022-03-05,0,Burnley,0,801561,0,False
Marcos Alonso,DEF,Chelsea,0,0,0,0.0,2022-03-10,0,Norwich,0,801561,0,False
Marcos Alonso,DEF,Chelsea,0,0,0,3.6,2022-02-19,16,Crystal Palace,0,748760,4,False
Marcos Alonso,DEF,Chelsea,0,0,1,1.6,2022-01-15,80,Manchester City,0,1274433,1,False
Marcos Alonso,DEF,Chelsea,0,0,1,5.8,2022-01-18,90,Brighton,0,1274433,1,False
Marcos Alonso,DEF,Chelsea,1,0,1,10.0,2022-05-19,90,Leeds United,0,1217308,9,True
Marcos Alonso,DEF,Chelsea,1,1,0,16.4,2022-04-09,90,Southampton,0,670943,13,False
Marcos Alonso,DEF,Chelsea,0,0,2,8.3,2022-04-02,54,Brentford,0,680981,0,True
Marcos Alonso,DEF,Chelsea,0,1,0,2.3,2021-09-11,90,Aston Villa,0,1158320,5,True
Marcos Alonso,DEF,Chelsea,1,1,0,17.3,2021-09-19,90,Tottenham,0,1267321,10,False
Marcos Alonso,DEF,Chelsea,0,0,1,2.0,2021-09-25,90,Manchester City,0,1566955,1,True
Marcos Alonso,DEF,Chelsea,0,0,0,0.0,2021-10-23,0,Norwich,0,1739267,0,True
Marcos Alonso,DEF,Chelsea,0,0,0,0.0,2021-10-16,0,Brentford,0,2106863,0,False
Marcos Alonso,DEF,Chelsea,0,0,0,0.0,2021-10-02,0,Southampton,0,2240730,0,True
Marcos Alonso,DEF,Chelsea,0,0,0,0.0,2022-05-22,0,Watford,0,1429920,0,True
Marcos Alonso,DEF,Chelsea,0,0,1,9.6,2022-05-01,90,Everton,0,1136967,1,False
Marcos Alonso,DEF,Chelsea,2,1,0,6.8,2022-04-24,90,West Ham,0,962761,10,True
Marcos Alonso,DEF,Chelsea,1,0,1,12.4,2022-04-28,90,Manchester United,0,962761,9,False
Marcos Alonso,DEF,Chelsea,0,0,3,10.3,2022-04-20,80,Arsenal,0,708071,1,True
Marcos Alonso,DEF,Chelsea,0,0,0,3.6,2022-05-07,45,Wolverhampton,0,1386833,1,True
Marcos Alonso,DEF,Chelsea,0,1,0,3.1,2022-05-11,90,Leicester City,0,1386833,6,False
