name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,total_points,was_home
Dynel Simeu,DEF,Southampton,0,0,0,0.0,2021-12-28,0,Tottenham,0,149,0,True
Dynel Simeu,DEF,Southampton,0,0,0,0.0,2021-12-26,0,West Ham,0,0,0,False
Dynel Simeu,DEF,Southampton,0,0,0,0.0,2022-02-09,0,Tottenham,0,438,0,False
Dynel Simeu,DEF,Southampton,0,0,0,0.0,2022-02-12,0,Manchester United,0,420,0,False
Dynel Simeu,DEF,Southampton,0,0,0,0.0,2022-01-22,0,Manchester City,0,433,0,True
Dynel Simeu,DEF,Southampton,0,0,0,0.0,2022-03-13,0,Watford,0,368,0,True
Dynel Simeu,DEF,Southampton,0,0,0,0.0,2022-03-05,0,Aston Villa,0,378,0,False
Dynel Simeu,DEF,Southampton,0,0,0,0.0,2022-03-10,0,Newcastle United,0,378,0,True
Dynel Simeu,DEF,Southampton,0,0,0,0.0,2022-02-19,0,Everton,0,398,0,True
Dynel Simeu,DEF,Southampton,0,0,0,0.0,2022-02-25,0,Norwich,0,385,0,True
Dynel Simeu,DEF,Southampton,0,0,0,0.0,2022-01-11,0,Brentford,0,222,0,True
Dynel Simeu,DEF,Southampton,0,0,0,0.0,2022-01-15,0,Wolverhampton,0,394,0,False
Dynel Simeu,DEF,Southampton,0,0,0,0.0,2022-05-22,0,Leeds United,0,337,0,False
Dynel Simeu,DEF,Southampton,0,0,0,0.0,2022-05-07,0,Brentford,0,339,0,False
Dynel Simeu,DEF,Southampton,0,0,0,0.0,2022-04-09,0,Chelsea,0,356,0,True
Dynel Simeu,DEF,Southampton,0,0,0,0.0,2022-04-02,0,Leicester City,0,357,0,False
Dynel Simeu,DEF,Southampton,0,0,0,0.0,2022-04-30,0,Crystal Palace,0,343,0,True
Dynel Simeu,DEF,Southampton,0,0,0,0.0,2022-04-24,0,Brighton,0,347,0,False
Dynel Simeu,DEF,Southampton,0,0,0,0.0,2022-04-16,0,Arsenal,0,353,0,True
Dynel Simeu,DEF,Southampton,0,0,0,0.0,2022-04-21,0,Burnley,0,353,0,False
Dynel Simeu,DEF,Southampton,0,0,0,0.0,2022-05-17,0,Liverpool,0,337,0,True
