name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Ashley Westwood,MID,Burnley,0,0,0,0.6,2022-02-26,30,Crystal Palace,29565,1,False
Ashley Westwood,MID,Burnley,0,0,1,5.8,2022-03-01,87,Leeds United,29565,2,True
Ashley Westwood,MID,Burnley,0,0,3,3.3,2022-01-02,90,Leicester City,22231,2,False
Ashley Westwood,MID,Burnley,0,0,3,4.6,2021-12-30,90,Manchester United,22241,2,False
Ashley Westwood,MID,Burnley,2,0,2,6.0,2021-08-14,90,Brighton,46788,7,True
Ashley Westwood,MID,Burnley,0,0,0,0.0,2021-08-21,0,Liverpool,51975,0,False
Ashley Westwood,MID,Burnley,0,0,1,2.9,2021-08-29,90,Leicester City,35188,2,True
Ashley Westwood,MID,Burnley,0,0,2,3.5,2022-04-02,90,Manchester City,24168,2,True
Ashley Westwood,MID,Burnley,0,0,2,1.4,2022-04-06,90,Everton,24168,2,True
Ashley Westwood,MID,Burnley,0,0,1,4.4,2021-10-30,90,Brentford,31281,2,True
Ashley Westwood,MID,Burnley,0,1,0,2.6,2021-12-12,70,West Ham,23390,3,True
Ashley Westwood,MID,Burnley,0,0,2,6.9,2022-04-10,90,Norwich,23955,2,False
Ashley Westwood,MID,Burnley,0,0,3,5.4,2021-11-20,90,Crystal Palace,30328,4,True
Ashley Westwood,MID,Burnley,0,0,1,2.5,2021-12-04,90,Newcastle United,24254,2,False
Ashley Westwood,MID,Burnley,0,0,1,2.2,2021-11-06,90,Chelsea,29570,1,False
Ashley Westwood,MID,Burnley,0,0,1,3.3,2022-02-08,90,Manchester United,26348,2,True
Ashley Westwood,MID,Burnley,0,0,0,0.0,2021-12-01,0,Wolverhampton,23373,0,False
Ashley Westwood,MID,Burnley,0,0,1,0.6,2022-02-13,90,Liverpool,25040,2,True
Ashley Westwood,MID,Burnley,0,1,0,4.8,2022-01-23,90,Arsenal,28384,2,False
Ashley Westwood,MID,Burnley,0,1,0,2.9,2022-02-05,90,Watford,28384,3,True
Ashley Westwood,MID,Burnley,0,0,0,0.6,2022-04-17,29,West Ham,24868,1,False
Ashley Westwood,MID,Burnley,0,0,0,0.0,2022-04-21,0,Southampton,24868,0,True
Ashley Westwood,MID,Burnley,0,0,0,0.0,2022-04-30,0,Watford,20708,0,False
Ashley Westwood,MID,Burnley,0,0,0,0.0,2022-04-24,0,Wolverhampton,21754,0,True
Ashley Westwood,MID,Burnley,0,0,2,3.2,2022-03-12,90,Brentford,23940,2,False
Ashley Westwood,MID,Burnley,0,0,0,0.0,2022-05-15,0,Tottenham,19625,0,False
Ashley Westwood,MID,Burnley,0,0,0,0.0,2022-05-19,0,Aston Villa,19625,0,False
Ashley Westwood,MID,Burnley,0,0,4,1.0,2022-03-05,90,Chelsea,24957,1,True
Ashley Westwood,MID,Burnley,0,0,0,0.0,2022-02-19,0,Brighton,30087,0,False
Ashley Westwood,MID,Burnley,0,0,0,0.0,2022-02-23,0,Tottenham,30087,0,True
Ashley Westwood,MID,Burnley,0,0,3,4.0,2021-09-13,90,Everton,32818,2,False
Ashley Westwood,MID,Burnley,0,0,1,8.4,2021-09-18,90,Arsenal,31975,1,True
Ashley Westwood,MID,Burnley,0,0,2,3.0,2021-09-25,90,Leeds United,28443,4,False
Ashley Westwood,MID,Burnley,0,1,0,5.9,2021-10-02,90,Norwich,37686,3,True
Ashley Westwood,MID,Burnley,0,0,2,1.9,2021-10-16,90,Manchester City,31022,2,False
Ashley Westwood,MID,Burnley,0,0,0,0.0,2022-05-22,0,Newcastle United,19318,0,True
Ashley Westwood,MID,Burnley,0,0,2,4.8,2021-10-23,90,Southampton,29461,4,False
Ashley Westwood,MID,Burnley,0,0,0,0.0,2022-05-07,0,Aston Villa,19932,0,True
