name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Jack Harrison,MID,Leeds,0,0,2,0.0,2021-12-18,30,Arsenal,82196,1,True
Jack Harrison,MID,Leeds,1,0,2,11.1,2022-03-18,90,Wolverhampton,127729,8,False
Jack Harrison,MID,Leeds,0,0,7,5.9,2021-12-14,90,Manchester City,79500,2,False
Jack Harrison,MID,Leeds,0,0,2,2.9,2021-08-21,90,Everton,305139,2,True
Jack Harrison,MID,Leeds,0,0,5,3.8,2021-08-14,68,Manchester United,330990,2,False
Jack Harrison,MID,Leeds,0,1,0,2.5,2021-11-27,62,Brighton,87274,3,False
Jack Harrison,MID,Leeds,0,0,1,6.1,2021-08-29,90,Burnley,265407,2,False
Jack Harrison,MID,Leeds,0,0,3,5.2,2021-12-11,90,Chelsea,81121,2,False
Jack Harrison,MID,Leeds,0,0,1,5.2,2021-10-31,90,Norwich,96574,1,False
Jack Harrison,MID,Leeds,0,0,2,6.3,2021-11-21,90,Tottenham,86655,5,False
Jack Harrison,MID,Leeds,0,0,3,3.9,2022-02-09,90,Aston Villa,182421,2,False
Jack Harrison,MID,Leeds,0,0,1,5.2,2021-11-07,82,Leeds United,90660,2,True
Jack Harrison,MID,Leeds,0,0,0,0.0,2021-11-30,0,Crystal Palace,88513,0,True
Jack Harrison,MID,Leeds,0,0,2,2.7,2021-12-05,75,Brentford,84450,1,True
Jack Harrison,MID,Leeds,0,0,3,3.5,2022-02-26,45,Tottenham,151211,1,True
Jack Harrison,MID,Leeds,0,0,3,7.2,2022-02-12,90,Everton,174814,2,False
Jack Harrison,MID,Leeds,0,0,1,7.9,2022-01-22,90,Newcastle United,175640,2,True
Jack Harrison,MID,Leeds,2,0,1,11.5,2022-01-02,61,Burnley,73430,9,True
Jack Harrison,MID,Leeds,3,0,2,21.9,2022-01-16,90,West Ham,74300,20,False
Jack Harrison,MID,Leeds,0,0,1,7.8,2022-05-15,90,Brighton,135400,2,True
Jack Harrison,MID,Leeds,0,0,1,4.1,2022-03-13,45,Norwich,132584,0,True
Jack Harrison,MID,Leeds,0,0,1,12.8,2022-03-05,75,Leeds United,145737,2,False
Jack Harrison,MID,Leeds,0,0,1,1.7,2022-03-10,57,Aston Villa,145737,1,True
Jack Harrison,MID,Leeds,0,0,2,0.3,2022-02-20,45,Manchester United,165150,1,True
Jack Harrison,MID,Leeds,0,0,6,1.5,2022-02-23,90,Liverpool,165150,2,False
Jack Harrison,MID,Leeds,1,1,0,7.9,2022-04-09,90,Watford,135158,9,False
Jack Harrison,MID,Leeds,2,0,1,9.8,2022-04-02,90,Southampton,129355,9,True
Jack Harrison,MID,Leeds,0,0,2,4.9,2021-09-12,67,Liverpool,207649,2,True
Jack Harrison,MID,Leeds,0,0,0,0.0,2021-09-17,0,Newcastle United,187327,0,False
Jack Harrison,MID,Leeds,0,0,2,2.1,2021-09-25,45,West Ham,127492,1,True
Jack Harrison,MID,Leeds,0,0,0,0.0,2021-10-02,0,Watford,120403,0,True
Jack Harrison,MID,Leeds,0,0,1,3.1,2021-10-16,90,Southampton,108635,2,False
Jack Harrison,MID,Leeds,0,0,4,1.5,2022-04-30,90,Manchester City,158968,2,True
Jack Harrison,MID,Leeds,0,0,1,1.4,2021-10-23,45,Wolverhampton,101821,1,True
Jack Harrison,MID,Leeds,3,0,1,0.0,2022-05-22,90,Brentford,139999,10,False
Jack Harrison,MID,Leeds,0,1,0,5.9,2022-04-25,90,Crystal Palace,156930,3,False
Jack Harrison,MID,Leeds,0,0,2,1.0,2022-05-08,90,Arsenal,155927,2,False
Jack Harrison,MID,Leeds,0,0,1,0.4,2022-05-11,36,Chelsea,155927,1,True
