name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Stuart Armstrong,MID,Southampton,0,0,0,1.5,2021-12-26,1,West Ham,9662,1,False
Stuart Armstrong,MID,Southampton,0,0,1,3.4,2021-12-28,90,Tottenham,9893,2,True
Stuart Armstrong,MID,Southampton,0,0,0,0.0,2021-12-15,0,Crystal Palace,9913,0,False
Stuart Armstrong,MID,Southampton,0,0,0,0.0,2021-08-14,0,Everton,29374,0,False
Stuart Armstrong,MID,Southampton,0,0,0,0.1,2021-10-30,20,Watford,11284,1,False
Stuart Armstrong,MID,Southampton,0,0,0,0.0,2021-08-22,0,Manchester United,25259,0,True
Stuart Armstrong,MID,Southampton,0,0,0,0.0,2021-08-28,0,Newcastle United,19994,0,False
Stuart Armstrong,MID,Southampton,0,0,0,0.0,2021-11-27,0,Liverpool,11306,0,False
Stuart Armstrong,MID,Southampton,0,0,0,0.0,2021-12-04,0,Brighton,10350,0,True
Stuart Armstrong,MID,Southampton,0,0,2,6.8,2022-02-09,90,Tottenham,10508,2,False
Stuart Armstrong,MID,Southampton,0,0,0,0.0,2021-11-20,0,Norwich,13120,0,False
Stuart Armstrong,MID,Southampton,0,0,0,0.0,2021-12-11,0,Arsenal,10057,0,False
Stuart Armstrong,MID,Southampton,0,0,0,4.2,2021-11-05,55,Aston Villa,11488,1,True
Stuart Armstrong,MID,Southampton,0,0,0,0.0,2021-12-01,0,Leeds United,10814,0,True
Stuart Armstrong,MID,Southampton,0,0,1,4.4,2022-02-12,90,Manchester United,10688,2,False
Stuart Armstrong,MID,Southampton,0,1,0,11.9,2022-02-25,90,Norwich,25464,3,True
Stuart Armstrong,MID,Southampton,0,0,1,2.6,2022-01-22,81,Manchester City,10369,1,True
Stuart Armstrong,MID,Southampton,0,0,0,0.3,2022-01-11,20,Brentford,10133,1,True
Stuart Armstrong,MID,Southampton,0,0,1,2.4,2022-01-15,19,Wolverhampton,10396,1,False
Stuart Armstrong,MID,Southampton,0,0,2,3.3,2022-03-13,90,Watford,22854,2,True
Stuart Armstrong,MID,Southampton,0,0,4,3.3,2022-03-05,90,Aston Villa,25093,2,False
Stuart Armstrong,MID,Southampton,1,0,2,14.6,2022-03-10,90,Newcastle United,25093,8,True
Stuart Armstrong,MID,Southampton,2,1,0,7.7,2022-02-19,90,Everton,11048,10,True
Stuart Armstrong,MID,Southampton,0,0,0,2.3,2022-04-02,26,Leicester City,22023,1,False
Stuart Armstrong,MID,Southampton,0,0,6,4.1,2022-04-09,90,Chelsea,20474,2,True
Stuart Armstrong,MID,Southampton,0,0,1,0.9,2022-04-30,25,Crystal Palace,18588,1,True
Stuart Armstrong,MID,Southampton,0,0,0,0.0,2021-09-18,0,Manchester City,11836,0,False
Stuart Armstrong,MID,Southampton,0,0,0,0.0,2021-09-11,0,West Ham,13658,0,True
Stuart Armstrong,MID,Southampton,0,0,0,2.6,2022-04-24,24,Brighton,19229,1,False
Stuart Armstrong,MID,Southampton,0,0,0,0.0,2021-09-26,0,Wolverhampton,10736,0,True
Stuart Armstrong,MID,Southampton,0,0,0,0.0,2021-10-02,0,Chelsea,10362,0,False
Stuart Armstrong,MID,Southampton,0,1,0,4.4,2022-04-16,81,Arsenal,20781,3,True
Stuart Armstrong,MID,Southampton,0,0,2,3.1,2022-04-21,65,Burnley,20781,2,False
Stuart Armstrong,MID,Southampton,0,0,0,3.1,2021-10-23,16,Burnley,11261,1,True
Stuart Armstrong,MID,Southampton,0,0,0,2.1,2021-10-16,31,Leicester City,10984,1,True
Stuart Armstrong,MID,Southampton,0,0,4,0.0,2022-05-22,90,Leeds United,16256,5,False
Stuart Armstrong,MID,Southampton,0,0,0,0.0,2022-05-17,19,Liverpool,16540,1,True
Stuart Armstrong,MID,Southampton,0,0,3,9.1,2022-05-07,82,Brentford,17121,2,False
