name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,total_points,was_home
Kyle Walker-Peters,DEF,Southampton,3,1,0,8.8,2022-02-25,90,Norwich,0,158483,9,True
Kyle Walker-Peters,DEF,Southampton,0,0,0,0.0,2022-01-11,0,Brentford,0,37670,0,True
Kyle Walker-Peters,DEF,Southampton,0,0,0,0.0,2022-01-15,0,Wolverhampton,0,37513,0,False
Kyle Walker-Peters,DEF,Southampton,0,0,2,8.7,2021-12-26,90,West Ham,0,41883,3,False
Kyle Walker-Peters,DEF,Southampton,0,0,1,3.5,2021-12-28,90,Tottenham,0,44984,1,True
Kyle Walker-Peters,DEF,Southampton,0,0,2,6.7,2021-12-15,90,Crystal Palace,0,42151,4,False
Kyle Walker-Peters,DEF,Southampton,0,0,0,0.6,2021-08-22,11,Manchester United,0,52259,1,True
Kyle Walker-Peters,DEF,Southampton,0,0,0,0.0,2021-08-14,0,Everton,0,55553,0,False
Kyle Walker-Peters,DEF,Southampton,0,0,2,4.8,2021-08-28,90,Newcastle United,0,48092,0,False
Kyle Walker-Peters,DEF,Southampton,3,1,0,6.2,2021-10-30,90,Watford,0,36846,9,False
Kyle Walker-Peters,DEF,Southampton,0,0,3,1.7,2021-12-11,90,Arsenal,0,43071,1,False
Kyle Walker-Peters,DEF,Southampton,0,0,0,0.1,2021-11-27,2,Liverpool,0,44510,1,False
Kyle Walker-Peters,DEF,Southampton,0,0,2,5.0,2021-11-20,90,Norwich,0,49269,0,False
Kyle Walker-Peters,DEF,Southampton,0,0,2,3.6,2022-02-09,90,Tottenham,0,40760,1,False
Kyle Walker-Peters,DEF,Southampton,0,0,2,3.0,2021-12-01,90,Leeds United,0,43537,1,True
Kyle Walker-Peters,DEF,Southampton,0,1,0,1.9,2021-11-05,90,Aston Villa,0,42218,6,True
Kyle Walker-Peters,DEF,Southampton,0,0,1,1.5,2021-12-04,90,Brighton,0,44434,2,True
Kyle Walker-Peters,DEF,Southampton,0,0,1,5.3,2022-02-12,90,Manchester United,0,43901,2,False
Kyle Walker-Peters,DEF,Southampton,0,0,1,5.9,2022-01-22,90,Manchester City,0,37350,8,True
Kyle Walker-Peters,DEF,Southampton,0,1,0,10.6,2022-02-19,90,Everton,0,48136,6,True
Kyle Walker-Peters,DEF,Southampton,0,0,0,0.7,2022-03-05,32,Aston Villa,0,110850,1,False
Kyle Walker-Peters,DEF,Southampton,0,0,2,3.9,2022-03-10,90,Newcastle United,0,110850,1,True
Kyle Walker-Peters,DEF,Southampton,0,0,2,4.7,2022-03-13,90,Watford,0,104289,1,True
Kyle Walker-Peters,DEF,Southampton,1,0,1,5.3,2022-04-02,90,Leicester City,0,93176,6,False
Kyle Walker-Peters,DEF,Southampton,0,0,6,3.0,2022-04-09,90,Chelsea,0,99169,-1,True
Kyle Walker-Peters,DEF,Southampton,0,1,0,1.7,2022-04-16,90,Arsenal,0,144378,6,True
Kyle Walker-Peters,DEF,Southampton,0,0,2,3.1,2022-04-21,82,Burnley,0,144378,1,False
Kyle Walker-Peters,DEF,Southampton,0,0,2,2.3,2022-04-30,90,Crystal Palace,0,127802,1,True
Kyle Walker-Peters,DEF,Southampton,0,0,2,4.0,2022-04-24,90,Brighton,0,125479,1,False
Kyle Walker-Peters,DEF,Southampton,0,0,0,0.0,2021-09-11,0,West Ham,0,42428,0,True
Kyle Walker-Peters,DEF,Southampton,0,1,0,4.5,2021-09-18,90,Manchester City,0,37616,5,False
Kyle Walker-Peters,DEF,Southampton,0,0,4,0.0,2022-05-22,90,Leeds United,0,98669,0,False
Kyle Walker-Peters,DEF,Southampton,0,0,1,4.5,2021-09-26,73,Wolverhampton,0,40249,2,True
Kyle Walker-Peters,DEF,Southampton,0,0,3,3.8,2021-10-02,90,Chelsea,0,39119,1,False
Kyle Walker-Peters,DEF,Southampton,0,0,0,0.0,2021-10-16,0,Leicester City,0,40073,0,True
Kyle Walker-Peters,DEF,Southampton,0,0,0,0.0,2021-10-23,0,Burnley,0,38918,0,True
Kyle Walker-Peters,DEF,Southampton,0,0,3,3.4,2022-05-07,90,Brentford,0,109863,1,False
Kyle Walker-Peters,DEF,Southampton,0,0,2,2.1,2022-05-17,90,Liverpool,0,99797,1,True
