name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Teemu Pukki,FWD,Norwich,0,1.2,2021-12-26,90,Arsenal,571555,2,True
Teemu Pukki,FWD,Norwich,0,0.0,2021-12-28,0,Crystal Palace,578555,0,False
Teemu Pukki,FWD,Norwich,0,0.6,2021-12-14,90,Aston Villa,580933,2,True
Teemu Pukki,FWD,Norwich,0,2.3,2021-08-14,76,Liverpool,449744,2,True
Teemu Pukki,FWD,Norwich,0,0.3,2021-08-21,76,Manchester City,463102,2,False
Teemu Pukki,FWD,Norwich,0,0.5,2021-10-31,90,Leicester City,343759,2,True
Teemu Pukki,FWD,Norwich,1,8.3,2021-08-28,72,Leeds United,397602,7,True
Teemu Pukki,FWD,Norwich,0,10.4,2021-11-27,90,Wolverhampton,438557,2,True
Teemu Pukki,FWD,Norwich,0,5.0,2022-02-25,90,Southampton,473105,1,False
Teemu Pukki,FWD,Norwich,0,4.8,2021-12-05,90,Tottenham,516843,1,False
Teemu Pukki,FWD,Norwich,3,7.1,2022-02-09,90,Crystal Palace,405002,9,True
Teemu Pukki,FWD,Norwich,0,6.3,2021-12-11,90,Manchester United,513683,2,True
Teemu Pukki,FWD,Norwich,3,6.0,2021-11-06,77,Brentford,328642,9,False
Teemu Pukki,FWD,Norwich,0,4.6,2022-01-12,90,West Ham,435119,2,False
Teemu Pukki,FWD,Norwich,2,7.4,2021-11-30,90,Newcastle United,467840,8,False
Teemu Pukki,FWD,Norwich,2,9.6,2021-11-20,90,Southampton,370592,8,True
Teemu Pukki,FWD,Norwich,0,2.7,2022-02-12,90,Manchester City,432471,2,True
Teemu Pukki,FWD,Norwich,0,0.5,2022-01-15,90,Everton,376108,1,True
Teemu Pukki,FWD,Norwich,0,4.9,2022-01-21,86,Watford,385781,5,False
Teemu Pukki,FWD,Norwich,0,8.3,2022-03-13,90,Leicester City,531562,5,False
Teemu Pukki,FWD,Norwich,0,2.0,2022-02-19,90,Liverpool,434894,2,False
Teemu Pukki,FWD,Norwich,2,11.7,2022-03-05,90,Brentford,475539,8,True
Teemu Pukki,FWD,Norwich,1,6.2,2022-03-10,90,Chelsea,475539,7,True
Teemu Pukki,FWD,Norwich,3,16.4,2022-04-10,88,Burnley,616639,9,True
Teemu Pukki,FWD,Norwich,0,2.2,2022-04-02,90,Brighton,591390,2,False
Teemu Pukki,FWD,Norwich,2,10.5,2022-05-15,90,Wolverhampton,826729,8,False
Teemu Pukki,FWD,Norwich,0,2.1,2022-04-30,90,Aston Villa,982460,2,False
Teemu Pukki,FWD,Norwich,0,2.6,2022-04-23,90,Newcastle United,943019,2,True
Teemu Pukki,FWD,Norwich,0,12.5,2022-04-16,90,Manchester United,620797,9,False
Teemu Pukki,FWD,Norwich,0,6.7,2021-09-11,90,Arsenal,425459,2,False
Teemu Pukki,FWD,Norwich,0,8.5,2021-09-18,90,Watford,469033,6,True
Teemu Pukki,FWD,Norwich,0,4.2,2021-09-25,90,Everton,469536,2,False
Teemu Pukki,FWD,Norwich,0,2.0,2021-10-23,90,Chelsea,366120,2,False
Teemu Pukki,FWD,Norwich,0,4.3,2021-10-02,79,Burnley,435896,2,False
Teemu Pukki,FWD,Norwich,0,3.3,2021-10-16,89,Brighton,403660,1,True
Teemu Pukki,FWD,Norwich,0,0.0,2022-05-22,90,Tottenham,865426,2,True
Teemu Pukki,FWD,Norwich,0,2.6,2022-05-08,90,West Ham,1000502,2,True
Teemu Pukki,FWD,Norwich,0,4.6,2022-05-11,90,Leeds United,1000502,2,False
