name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,total_points,was_home
Hugo Bueno,DEF,Wolves,0,0,0,0.0,2022-02-27,0,West Ham,0,4345,0,False
Hugo Bueno,DEF,Wolves,0,0,0,0.0,2022-01-03,0,Manchester United,0,2298,0,False
Hugo Bueno,DEF,Wolves,0,0,0,0.0,2022-01-15,0,Southampton,0,3517,0,True
Hugo Bueno,DEF,Wolves,0,0,0,0.0,2021-12-19,0,Chelsea,0,2567,0,True
Hugo Bueno,DEF,Wolves,0,0,0,0.0,2022-03-18,0,Leicester City,0,4656,0,True
Hugo Bueno,DEF,Wolves,0,0,0,0.0,2021-12-15,0,Brighton,0,1315,0,False
Hugo Bueno,DEF,Wolves,0,0,0,0.0,2022-04-02,0,Aston Villa,0,4631,0,True
Hugo Bueno,DEF,Wolves,0,0,0,0.0,2022-04-08,0,Newcastle United,0,4777,0,False
Hugo Bueno,DEF,Wolves,0,0,0,0.0,2021-12-04,0,Liverpool,0,651,0,True
Hugo Bueno,DEF,Wolves,0,0,0,0.0,2021-12-11,0,Manchester City,0,1121,0,False
Hugo Bueno,DEF,Wolves,0,0,0,0.0,2022-02-10,0,Arsenal,0,3082,0,True
Hugo Bueno,DEF,Wolves,0,0,0,0.0,2021-12-01,0,Burnley,0,0,0,True
Hugo Bueno,DEF,Wolves,0,0,0,0.0,2022-02-13,0,Tottenham,0,3374,0,False
Hugo Bueno,DEF,Wolves,0,0,0,0.0,2022-01-22,0,Brentford,0,2806,0,False
Hugo Bueno,DEF,Wolves,0,0,0,0.0,2022-04-24,0,Burnley,0,5408,0,False
Hugo Bueno,DEF,Wolves,0,0,0,0.0,2022-04-30,0,Brighton,0,5584,0,True
Hugo Bueno,DEF,Wolves,0,0,0,0.0,2022-03-13,0,Everton,0,4456,0,False
Hugo Bueno,DEF,Wolves,0,0,0,0.0,2022-02-20,0,Leeds United,0,4055,0,True
Hugo Bueno,DEF,Wolves,0,0,0,0.0,2022-02-24,0,Arsenal,0,4055,0,False
Hugo Bueno,DEF,Wolves,0,0,0,0.0,2022-03-05,0,Crystal Palace,0,3914,0,True
Hugo Bueno,DEF,Wolves,0,0,0,0.0,2022-03-10,0,Watford,0,3914,0,True
Hugo Bueno,DEF,Wolves,0,0,0,0.0,2022-05-22,0,Liverpool,0,6993,0,False
Hugo Bueno,DEF,Wolves,0,0,0,0.0,2022-05-15,0,Norwich,0,6348,0,True
Hugo Bueno,DEF,Wolves,0,0,0,0.0,2022-05-07,0,Chelsea,0,6165,0,False
Hugo Bueno,DEF,Wolves,0,0,0,0.0,2022-05-11,0,Manchester City,0,6165,0,True
