name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Morgan Gibbs-White,MID,Wolves,0,0,0,0.0,2022-02-27,0,West Ham,9716,0,False
Morgan Gibbs-White,MID,Wolves,0,0,0,0.0,2022-01-03,0,Manchester United,10285,0,False
Morgan Gibbs-White,MID,Wolves,0,0,0,0.0,2022-01-15,0,Southampton,10072,0,True
Morgan Gibbs-White,MID,Wolves,0,0,0,0.0,2021-12-19,0,Chelsea,10616,0,True
Morgan Gibbs-White,MID,Wolves,0,0,0,0.0,2022-03-18,0,Leicester City,9596,0,True
Morgan Gibbs-White,MID,Wolves,0,0,0,0.0,2022-04-02,0,Aston Villa,9584,0,True
Morgan Gibbs-White,MID,Wolves,0,0,0,0.0,2022-04-08,0,Newcastle United,9565,0,False
Morgan Gibbs-White,MID,Wolves,0,0,0,0.0,2021-12-15,0,Brighton,10803,0,False
Morgan Gibbs-White,MID,Wolves,0,0,0,0.0,2021-08-22,0,Tottenham,34802,0,True
Morgan Gibbs-White,MID,Wolves,0,0,0,2.0,2021-08-14,4,Leeds United,30702,1,False
Morgan Gibbs-White,MID,Wolves,0,0,0,0.0,2022-04-30,0,Brighton,9492,0,True
Morgan Gibbs-White,MID,Wolves,0,0,0,0.0,2021-11-27,0,Norwich,11686,0,False
Morgan Gibbs-White,MID,Wolves,0,0,0,0.0,2022-04-24,0,Burnley,9510,0,False
Morgan Gibbs-White,MID,Wolves,0,0,0,0.1,2021-08-29,3,Manchester United,33642,0,True
Morgan Gibbs-White,MID,Wolves,0,0,0,0.0,2021-12-11,0,Manchester City,11027,0,False
Morgan Gibbs-White,MID,Wolves,0,0,0,0.0,2021-11-01,0,Everton,12765,0,True
Morgan Gibbs-White,MID,Wolves,0,0,0,0.0,2022-02-10,0,Arsenal,9913,0,True
Morgan Gibbs-White,MID,Wolves,0,0,0,0.0,2021-12-01,0,Burnley,11542,0,True
Morgan Gibbs-White,MID,Wolves,0,0,0,0.0,2021-11-20,0,West Ham,11925,0,True
Morgan Gibbs-White,MID,Wolves,0,0,0,0.0,2021-11-06,0,Crystal Palace,12361,0,False
Morgan Gibbs-White,MID,Wolves,0,0,0,0.0,2021-12-04,0,Liverpool,11317,0,True
Morgan Gibbs-White,MID,Wolves,0,0,0,0.0,2022-02-13,0,Tottenham,9848,0,False
Morgan Gibbs-White,MID,Wolves,0,0,0,0.0,2022-01-22,0,Brentford,10001,0,False
Morgan Gibbs-White,MID,Wolves,0,0,0,0.0,2022-03-13,0,Everton,9622,0,False
Morgan Gibbs-White,MID,Wolves,0,0,0,0.0,2022-03-05,0,Crystal Palace,9681,0,True
Morgan Gibbs-White,MID,Wolves,0,0,0,0.0,2022-03-10,0,Watford,9681,0,True
Morgan Gibbs-White,MID,Wolves,0,0,0,0.0,2022-02-20,0,Leeds United,9771,0,True
Morgan Gibbs-White,MID,Wolves,0,0,0,0.0,2022-02-24,0,Arsenal,9771,0,False
Morgan Gibbs-White,MID,Wolves,0,0,0,0.0,2022-05-15,0,Norwich,9448,0,True
Morgan Gibbs-White,MID,Wolves,0,0,0,0.0,2021-09-11,0,Watford,25274,0,False
Morgan Gibbs-White,MID,Wolves,0,0,0,0.0,2021-09-18,0,Brentford,20333,0,True
Morgan Gibbs-White,MID,Wolves,0,0,0,0.0,2021-09-26,0,Southampton,17805,0,False
Morgan Gibbs-White,MID,Wolves,0,0,0,0.0,2021-10-02,0,Newcastle United,16005,0,True
Morgan Gibbs-White,MID,Wolves,0,0,0,0.0,2021-10-16,0,Aston Villa,14268,0,False
Morgan Gibbs-White,MID,Wolves,0,0,0,0.0,2021-10-23,0,Leicester City,13531,0,False
Morgan Gibbs-White,MID,Wolves,0,0,0,0.0,2022-05-22,0,Liverpool,9434,0,False
Morgan Gibbs-White,MID,Wolves,0,0,0,0.0,2022-05-07,0,Chelsea,9466,0,False
Morgan Gibbs-White,MID,Wolves,0,0,0,0.0,2022-05-11,0,Manchester City,9466,0,True
