name,position,team,bonus,clean_sheets,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,total_points,was_home
Ederson Santana de Moraes,GK,Man City,0,1,0,2021-12-19,90,Newcastle United,0,0,1,933488,6,False
Ederson Santana de Moraes,GK,Man City,0,1,0,2021-12-14,90,Leicester City,0,0,3,850236,7,True
Ederson Santana de Moraes,GK,Man City,0,0,2,2021-10-30,90,Crystal Palace,0,0,1,812520,0,True
Ederson Santana de Moraes,GK,Man City,0,0,3,2021-12-26,90,Leeds United,0,0,5,887605,2,True
Ederson Santana de Moraes,GK,Man City,2,1,0,2021-12-29,90,Brentford,0,0,3,931588,9,False
Ederson Santana de Moraes,GK,Man City,0,1,0,2021-08-28,90,Arsenal,0,0,0,796739,6,True
Ederson Santana de Moraes,GK,Man City,0,1,0,2022-02-09,90,Brentford,0,0,2,1101139,6,True
Ederson Santana de Moraes,GK,Man City,0,1,0,2021-12-11,90,Wolverhampton,0,0,1,822898,6,True
Ederson Santana de Moraes,GK,Man City,0,0,1,2021-08-15,90,Tottenham,0,0,1,683423,2,False
Ederson Santana de Moraes,GK,Man City,0,0,1,2021-12-01,90,Aston Villa,0,0,2,795226,2,False
Ederson Santana de Moraes,GK,Man City,0,0,1,2021-11-28,90,West Ham,0,0,2,791220,2,True
Ederson Santana de Moraes,GK,Man City,0,1,0,2021-08-21,90,Norwich,0,0,0,769175,6,True
Ederson Santana de Moraes,GK,Man City,0,1,0,2021-11-21,90,Everton,0,0,1,788801,6,True
Ederson Santana de Moraes,GK,Man City,0,1,0,2021-11-06,90,Manchester United,0,0,1,768180,6,False
Ederson Santana de Moraes,GK,Man City,0,1,0,2022-02-12,90,Norwich,0,0,3,1114163,7,False
Ederson Santana de Moraes,GK,Man City,0,0,1,2021-12-04,90,Watford,0,0,3,803505,3,False
Ederson Santana de Moraes,GK,Man City,0,1,0,2022-03-14,90,Crystal Palace,0,0,1,1030529,6,False
Ederson Santana de Moraes,GK,Man City,0,0,1,2022-01-22,90,Southampton,0,0,2,1075882,2,False
Ederson Santana de Moraes,GK,Man City,0,0,3,2022-02-19,90,Tottenham,0,0,2,1059694,1,True
Ederson Santana de Moraes,GK,Man City,0,0,1,2022-03-06,90,Manchester United,0,0,2,1043194,2,True
Ederson Santana de Moraes,GK,Man City,0,1,0,2022-02-26,90,Everton,0,0,2,1089823,5,False
Ederson Santana de Moraes,GK,Man City,0,0,1,2022-01-01,90,Arsenal,0,0,1,930067,2,False
Ederson Santana de Moraes,GK,Man City,0,1,0,2022-01-15,90,Chelsea,0,0,1,977001,6,True
Ederson Santana de Moraes,GK,Man City,0,1,0,2022-04-02,90,Burnley,0,0,1,1044419,6,False
Ederson Santana de Moraes,GK,Man City,0,0,2,2022-04-10,90,Liverpool,0,0,2,1037914,1,True
Ederson Santana de Moraes,GK,Man City,0,1,0,2022-04-20,90,Brighton,0,0,1,1050379,6,True
Ederson Santana de Moraes,GK,Man City,0,1,0,2022-04-30,90,Leicester City,0,0,1,1084895,6,False
Ederson Santana de Moraes,GK,Man City,0,0,1,2022-04-23,90,Watford,0,0,1,1082606,2,True
Ederson Santana de Moraes,GK,Man City,0,1,0,2022-05-08,90,Newcastle United,0,0,3,1133539,7,True
Ederson Santana de Moraes,GK,Man City,0,0,1,2022-05-11,90,Wolverhampton,0,0,2,1133539,2,False
Ederson Santana de Moraes,GK,Man City,0,0,2,2022-05-22,90,Aston Villa,0,0,0,1099690,1,True
Ederson Santana de Moraes,GK,Man City,0,1,0,2021-09-11,90,Leeds United,0,0,2,767438,6,False
Ederson Santana de Moraes,GK,Man City,2,1,0,2021-09-18,90,Southampton,0,0,2,801398,8,True
Ederson Santana de Moraes,GK,Man City,0,1,0,2021-09-25,90,Chelsea,0,0,0,805000,6,False
Ederson Santana de Moraes,GK,Man City,0,0,2,2021-10-03,90,Liverpool,0,0,1,826850,1,False
Ederson Santana de Moraes,GK,Man City,0,0,0,2021-10-16,0,Burnley,0,0,0,787051,0,True
Ederson Santana de Moraes,GK,Man City,0,0,1,2021-10-23,90,Brighton,0,0,4,802817,2,False
Ederson Santana de Moraes,GKP,Man City,0,0,2,2022-05-15,90,West Ham,0,0,0,1088020,1,False
