name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Armstrong Oko-Flex,MID,West Ham,0,0,0,0.0,2022-03-20,0,Tottenham,866,0,False
Armstrong Oko-Flex,MID,West Ham,0,0,0,0.0,2022-02-27,0,Wolverhampton,620,0,True
Armstrong Oko-Flex,MID,West Ham,0,0,0,0.0,2021-12-26,0,Southampton,133,0,True
Armstrong Oko-Flex,MID,West Ham,0,0,0,0.0,2021-12-28,0,Watford,141,0,False
Armstrong Oko-Flex,MID,West Ham,0,0,0,0.0,2022-01-01,0,Crystal Palace,154,0,False
Armstrong Oko-Flex,MID,West Ham,0,0,0,0.0,2022-01-12,0,Norwich,154,0,True
Armstrong Oko-Flex,MID,West Ham,0,0,0,0.0,2021-12-15,0,Arsenal,0,0,False
Armstrong Oko-Flex,MID,West Ham,0,0,0,0.0,2022-01-16,0,Leicester City,394,0,True
Armstrong Oko-Flex,MID,West Ham,0,0,0,0.0,2022-02-08,0,Watford,483,0,True
Armstrong Oko-Flex,MID,West Ham,0,0,0,0.0,2022-02-13,0,Leeds United,496,0,False
Armstrong Oko-Flex,MID,West Ham,0,0,0,0.0,2022-01-22,0,Manchester United,402,0,False
Armstrong Oko-Flex,MID,West Ham,0,0,0,0.0,2022-04-03,0,Everton,862,0,True
Armstrong Oko-Flex,MID,West Ham,0,0,0,0.0,2022-04-10,0,Brentford,886,0,False
Armstrong Oko-Flex,MID,West Ham,0,0,0,0.0,2022-03-13,0,Aston Villa,789,0,True
Armstrong Oko-Flex,MID,West Ham,0,0,0,0.0,2022-02-19,0,Newcastle United,665,0,True
Armstrong Oko-Flex,MID,West Ham,0,0,0,0.0,2022-03-05,0,Liverpool,655,0,False
Armstrong Oko-Flex,MID,West Ham,0,0,0,0.0,2022-05-01,0,Arsenal,1046,0,True
Armstrong Oko-Flex,MID,West Ham,0,0,0,0.0,2022-04-24,0,Chelsea,986,0,False
Armstrong Oko-Flex,MID,West Ham,0,0,0,0.0,2022-04-17,0,Burnley,927,0,True
Armstrong Oko-Flex,MID,West Ham,0,0,0,0.0,2022-05-22,0,Brighton,1481,0,False
Armstrong Oko-Flex,MID,West Ham,0,0,0,0.0,2022-05-08,0,Norwich,1131,0,False
Armstrong Oko-Flex,MID,West Ham,0,0,0,0.0,2022-05-15,0,Manchester City,1260,0,True
