name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,selected,total_points,was_home
Tyrone Mings,DEF,Aston Villa,0,0,1,0.9,2022-03-19,90,Arsenal,0,660538,1,True
Tyrone Mings,DEF,Aston Villa,1,1,0,2.1,2021-12-14,90,Norwich,0,684039,7,False
Tyrone Mings,DEF,Aston Villa,0,0,2,0.7,2021-10-31,38,West Ham,0,565981,0,True
Tyrone Mings,DEF,Aston Villa,0,0,3,1.4,2021-12-26,90,Chelsea,0,703948,0,True
Tyrone Mings,DEF,Aston Villa,0,0,0,0.0,2021-08-28,0,Brentford,0,817626,0,True
Tyrone Mings,DEF,Aston Villa,3,1,0,8.3,2021-08-21,90,Newcastle United,0,561674,15,True
Tyrone Mings,DEF,Aston Villa,0,0,3,1.6,2021-08-14,90,Watford,0,572675,0,False
Tyrone Mings,DEF,Aston Villa,0,0,1,1.6,2021-11-27,90,Crystal Palace,0,567550,2,False
Tyrone Mings,DEF,Aston Villa,0,0,2,3.1,2021-12-01,90,Manchester City,0,562510,1,True
Tyrone Mings,DEF,Aston Villa,0,0,3,6.8,2022-02-09,90,Leicester City,0,542061,1,True
Tyrone Mings,DEF,Aston Villa,0,0,1,2.4,2021-12-11,90,Liverpool,0,582774,2,False
Tyrone Mings,DEF,Aston Villa,3,1,0,9.7,2021-11-20,90,Brighton,0,521709,15,True
Tyrone Mings,DEF,Aston Villa,0,0,1,1.1,2021-12-05,90,Leeds United,0,574931,2,True
Tyrone Mings,DEF,Aston Villa,0,0,1,4.6,2021-11-05,90,Southampton,0,538547,2,False
Tyrone Mings,DEF,Aston Villa,0,0,1,2.2,2022-02-13,90,Newcastle United,0,537146,2,False
Tyrone Mings,DEF,Aston Villa,0,0,2,4.8,2022-03-13,90,West Ham,0,564915,1,False
Tyrone Mings,DEF,Aston Villa,1,1,0,3.6,2022-01-22,90,Everton,0,531272,6,False
Tyrone Mings,DEF,Aston Villa,0,1,0,0.7,2022-03-05,90,Southampton,0,574729,6,True
Tyrone Mings,DEF,Aston Villa,0,1,0,5.6,2022-03-10,90,Leicester City,0,574729,8,False
Tyrone Mings,DEF,Aston Villa,0,0,1,2.0,2022-02-19,90,Watford,0,524226,2,True
Tyrone Mings,DEF,Aston Villa,3,1,0,5.0,2022-02-26,90,Brighton,0,540066,11,False
Tyrone Mings,DEF,Aston Villa,0,0,0,0.0,2022-01-02,0,Brentford,0,519880,0,False
Tyrone Mings,DEF,Aston Villa,0,0,2,2.5,2022-01-15,90,Manchester United,0,515090,1,True
Tyrone Mings,DEF,Aston Villa,0,1,0,8.1,2021-09-18,90,Everton,0,598093,6,True
Tyrone Mings,DEF,Aston Villa,0,0,3,3.0,2021-09-11,90,Chelsea,0,635889,0,False
Tyrone Mings,DEF,Aston Villa,0,0,1,1.6,2022-05-07,90,Burnley,0,634142,2,False
Tyrone Mings,DEF,Aston Villa,0,0,2,3.3,2022-05-10,90,Liverpool,0,634142,1,True
Tyrone Mings,DEF,Aston Villa,0,0,3,0.0,2022-05-22,90,Manchester City,0,625542,0,False
Tyrone Mings,DEF,Aston Villa,1,1,0,3.3,2021-09-25,90,Manchester United,0,593806,7,False
Tyrone Mings,DEF,Aston Villa,0,0,2,2.8,2021-10-03,90,Tottenham,0,633666,1,False
Tyrone Mings,DEF,Aston Villa,0,0,3,2.5,2021-10-16,90,Wolverhampton,0,645243,0,True
Tyrone Mings,DEF,Aston Villa,0,0,3,1.2,2021-10-22,90,Arsenal,0,619414,0,False
Tyrone Mings,DEF,Aston Villa,0,0,4,1.3,2022-04-09,90,Tottenham,0,566941,0,True
Tyrone Mings,DEF,Aston Villa,0,0,2,2.7,2022-04-02,90,Wolverhampton,0,576516,1,False
Tyrone Mings,DEF,Aston Villa,0,0,1,2.0,2022-05-15,90,Crystal Palace,0,697407,1,True
Tyrone Mings,DEF,Aston Villa,0,0,1,2.6,2022-05-19,90,Burnley,0,697407,2,True
Tyrone Mings,DEF,Aston Villa,0,1,0,1.2,2022-04-30,90,Norwich,0,591233,6,True
Tyrone Mings,DEF,Aston Villa,0,1,0,2.5,2022-04-23,90,Leeds United,0,542397,6,False
