name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,0,0,0,0.0,2022-03-18,0,Wolverhampton,4220,0,False
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,0,0,0,0.0,2021-12-18,0,Arsenal,4410,0,True
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,0,0,0,0.0,2021-12-14,0,Manchester City,4444,0,False
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,0,0,0,0.0,2021-08-29,0,Burnley,13207,0,False
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,0,0,0,0.0,2021-10-31,0,Norwich,4839,0,False
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,0,0,0,0.0,2021-12-11,0,Chelsea,4466,0,False
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,0,0,0,0.0,2021-08-21,0,Everton,14801,0,True
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,0,0,0,0.0,2022-02-09,0,Aston Villa,4283,0,False
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,0,0,0,0.0,2021-11-27,0,Brighton,4582,0,False
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,0,0,0,0.0,2021-11-21,0,Tottenham,4641,0,False
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,0,0,0,0.0,2021-08-14,21,Manchester United,14333,1,False
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,0,0,0,0.0,2021-11-30,0,Crystal Palace,4553,0,True
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,0,0,0,0.0,2021-11-07,0,Leeds United,4729,0,True
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,0,0,0,0.0,2021-12-05,0,Brentford,4506,0,True
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,0,0,0,0.0,2022-02-12,0,Everton,4277,0,False
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,0,0,0,0.0,2022-01-22,0,Newcastle United,4309,0,True
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,0,0,0,0.0,2022-03-13,0,Norwich,4226,0,True
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,0,0,0,0.0,2022-02-20,0,Manchester United,4260,0,True
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,0,0,0,0.0,2022-02-23,0,Liverpool,4260,0,False
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,0,0,0,0.0,2022-03-05,0,Leeds United,4234,0,False
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,0,0,0,0.0,2022-03-10,0,Aston Villa,4234,0,True
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,0,0,0,0.0,2022-02-26,0,Tottenham,4244,0,True
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,0,0,0,0.0,2022-01-02,0,Burnley,4359,0,True
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,0,0,0,0.0,2022-01-16,0,West Ham,4324,0,False
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,0,0,0,0.0,2022-05-08,0,Arsenal,4171,0,False
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,0,0,0,0.0,2022-05-11,0,Chelsea,4171,0,True
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,0,0,0,0.0,2022-05-22,0,Brentford,4158,0,False
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,0,0,0,0.0,2021-09-12,0,Liverpool,9094,0,True
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,0,0,0,0.0,2021-09-17,0,Newcastle United,7189,0,False
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,0,0,0,0.0,2021-09-25,0,West Ham,6091,0,True
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,0,0,0,0.0,2021-10-02,0,Watford,5571,0,True
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,0,0,0,0.0,2021-10-16,0,Southampton,5229,0,False
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,0,0,0,0.0,2021-10-23,0,Wolverhampton,5038,0,True
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,0,0,0,0.0,2022-05-15,0,Brighton,4167,0,True
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,0,0,0,0.0,2022-04-09,0,Watford,4204,0,False
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,0,0,0,0.0,2022-04-02,0,Southampton,4213,0,True
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,0,0,0,0.0,2022-04-30,0,Manchester City,4180,0,True
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,0,0,0,0.0,2022-04-25,0,Crystal Palace,4182,0,False
