name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,total_points,was_home
Adam Idah,FWD,Norwich,0,0.0,2022-02-25,0,Southampton,86572,0,False
Adam Idah,FWD,Norwich,0,6.8,2022-01-12,74,West Ham,40422,2,False
Adam Idah,FWD,Norwich,3,9.1,2022-01-15,90,Everton,39849,9,True
Adam Idah,FWD,Norwich,0,0.7,2021-12-26,18,Arsenal,48870,1,True
Adam Idah,FWD,Norwich,0,3.6,2021-12-28,90,Crystal Palace,44150,2,False
Adam Idah,FWD,Norwich,0,3.6,2021-12-14,29,Aston Villa,38764,1,True
Adam Idah,FWD,Norwich,0,3.7,2021-08-14,13,Liverpool,31923,1,True
Adam Idah,FWD,Norwich,0,0.0,2021-08-21,0,Manchester City,36741,0,False
Adam Idah,FWD,Norwich,0,0.0,2021-10-31,13,Leicester City,35483,1,True
Adam Idah,FWD,Norwich,0,0.3,2021-08-28,11,Leeds United,33145,1,True
Adam Idah,FWD,Norwich,0,0.0,2021-11-27,0,Wolverhampton,37374,0,True
Adam Idah,FWD,Norwich,0,0.0,2021-12-11,0,Manchester United,39269,0,True
Adam Idah,FWD,Norwich,0,1.7,2021-12-05,68,Tottenham,38204,2,False
Adam Idah,FWD,Norwich,0,4.1,2022-02-09,83,Crystal Palace,102755,5,True
Adam Idah,FWD,Norwich,0,0.1,2021-11-06,1,Brentford,36927,1,False
Adam Idah,FWD,Norwich,0,0.4,2021-11-30,23,Newcastle United,37178,1,False
Adam Idah,FWD,Norwich,0,0.0,2021-11-20,0,Southampton,37003,0,True
Adam Idah,FWD,Norwich,0,0.0,2022-02-12,0,Manchester City,163923,0,True
Adam Idah,FWD,Norwich,0,0.0,2022-04-10,0,Burnley,61241,0,True
Adam Idah,FWD,Norwich,0,0.0,2022-04-02,0,Brighton,64800,0,False
Adam Idah,FWD,Norwich,0,1.8,2022-01-21,90,Watford,60285,5,False
Adam Idah,FWD,Norwich,0,0.0,2022-03-13,0,Leicester City,72551,0,False
Adam Idah,FWD,Norwich,0,0.0,2022-04-30,0,Aston Villa,54120,0,False
Adam Idah,FWD,Norwich,0,0.0,2022-04-16,0,Manchester United,57941,0,False
Adam Idah,FWD,Norwich,0,0.0,2022-04-23,0,Newcastle United,56266,0,True
Adam Idah,FWD,Norwich,0,0.0,2022-02-19,0,Liverpool,133495,0,False
Adam Idah,FWD,Norwich,0,0.0,2022-03-05,0,Brentford,80719,0,True
Adam Idah,FWD,Norwich,0,0.0,2022-03-10,0,Chelsea,80719,0,True
Adam Idah,FWD,Norwich,0,0.0,2022-05-15,0,Wolverhampton,48491,0,False
Adam Idah,FWD,Norwich,0,1.9,2021-09-11,10,Arsenal,32516,1,False
Adam Idah,FWD,Norwich,0,0.1,2021-09-18,2,Watford,34179,1,True
Adam Idah,FWD,Norwich,0,0.0,2021-09-25,0,Everton,35010,0,False
Adam Idah,FWD,Norwich,0,0.0,2021-10-23,0,Chelsea,35619,0,False
Adam Idah,FWD,Norwich,0,0.4,2021-10-02,1,Burnley,33339,1,False
Adam Idah,FWD,Norwich,0,0.2,2021-10-16,1,Brighton,34240,1,True
Adam Idah,FWD,Norwich,0,0.0,2022-05-22,0,Tottenham,47409,0,True
Adam Idah,FWD,Norwich,0,0.0,2022-05-08,0,West Ham,50136,0,True
Adam Idah,FWD,Norwich,0,0.0,2022-05-11,0,Leeds United,50136,0,False
